,806605AH4 Corp,532457BA5 Corp,665772CC1 Corp,557497AR5 Corp,693304AJ6 Corp,69351UAK9 Corp,12189TAZ7 Corp,65334HAG7 Corp,046353AD0 Corp
Company,Merck & Co Inc,Eli Lilly & Co,Northern States Power Co/MN,Madison Gas and Electric Co,PECO Energy Co,PPL Electric Utilities Corp,Burlington Northern Santa Fe LLC,CNOOC Petroleum North America ULC,AstraZeneca PLC
Ticker,MRK,LLY,XEL,MGEE,EXC,PPL,BNSF,CNOOC,AZN
Rating,A+,A+,A+,A+,A+,A+,A+,A+,A+
Issue Date,2007-09-17 00:00:00,2007-03-14 00:00:00,2007-06-26 00:00:00,2007-09-19 00:00:00,2007-03-19 00:00:00,2007-08-13 00:00:00,2007-04-13 00:00:00,2007-05-04 00:00:00,2007-09-12 00:00:00
Maturity Date,2037-09-15 00:00:00,2037-03-15 00:00:00,2037-07-01 00:00:00,2037-09-15 00:00:00,2037-03-15 00:00:00,2037-08-15 00:00:00,2037-05-01 00:00:00,2037-05-15 00:00:00,2037-09-15 00:00:00
2024-01-09 00:00:00,80.042,108.182,80.042,80.042,97.429,107.235,111.03,109.646,80.042
2024-01-10 00:00:00,79.421,108.31,79.421,79.421,99.688,107.114,111.083,109.678,79.421
2024-01-11 00:00:00,79.822,108.99,79.822,79.822,97.408,107.66,111.897,110.269,79.822
2024-01-12 00:00:00,79.668,109.378,79.668,79.668,97.232,107.847,112.442,110.651,79.668
2024-01-16 00:00:00,79.255,108.103,79.255,79.255,96.765,106.976,111.017,109.43,79.255
2024-01-17 00:00:00,79.255,107.891,79.255,79.255,96.305,106.568,110.517,109.094,79.255
2024-01-18 00:00:00,78.207,107.293,78.207,78.207,96.803,106.169,110.006,108.741,78.207
2024-01-19 00:00:00,77.717,107.282,77.717,77.717,96.8,106.486,110.24,109.257,77.717
2024-01-22 00:00:00,78.618,107.558,78.618,78.618,97.288,106.44,110.373,109.565,78.618
2024-01-23 00:00:00,78.872,107.238,78.872,78.872,95.994,106.221,110.166,109.34,78.872
2024-01-24 00:00:00,78.793,106.872,78.793,78.793,96.226,106.11,109.849,109.162,78.793
2024-01-25 00:00:00,79.601,107.41,79.601,79.601,98.337,106.504,110.409,109.994,79.601
2024-01-26 00:00:00,80.459,107.276,80.459,80.459,96.546,106.33,110.584,109.897,80.459
2024-01-29 00:00:00,81.549,107.845,81.549,81.549,99.255,107.02,111.281,110.459,81.549
2024-01-30 00:00:00,81.463,108.231,81.463,81.463,96.538,107.646,111.152,110.771,81.463
2024-01-31 00:00:00,81.014,108.944,81.014,81.014,97.968,108.167,112.321,111.873,81.014
2024-02-01 00:00:00,81.264,109.326,81.264,81.264,99.333,109.125,112.711,112.702,81.264
2024-02-02 00:00:00,80.006,108.295,80.006,80.006,96.806,107.729,111.544,111.458,80.006
2024-02-05 00:00:00,78.935,107.065,78.935,78.935,96.706,106.452,110.336,110.252,78.935
2024-02-06 00:00:00,79.408,107.585,79.408,79.408,98.538,107.05,110.406,110.81,79.408
2024-02-07 00:00:00,79.412,106.787,79.412,79.412,96.07,106.676,110.309,110.67,79.412
2024-02-08 00:00:00,79.238,106.292,79.238,79.238,96.633,106.275,109.922,110.18,79.238
2024-02-09 00:00:00,79.599,104.504,79.599,79.599,97.132,106.053,109.612,109.955,79.599
2024-02-12 00:00:00,79.304,106.226,79.304,79.304,96.439,105.98,109.573,109.809,79.304
2024-02-13 00:00:00,78.524,105.154,78.524,78.524,95.243,104.545,108.09,108.462,78.524
2024-02-14 00:00:00,78.538,105.723,78.538,78.538,97.414,105.249,108.664,108.959,78.538
2024-02-15 00:00:00,78.746,106.224,78.746,78.746,96.793,105.675,108.797,109.433,78.746
2024-02-16 00:00:00,77.999,105.528,77.999,77.999,97.591,104.987,108.572,109.468,77.999
2024-02-20 00:00:00,77.166,105.19,77.166,77.166,95.552,105.278,108.87,109.73,77.166
2024-02-21 00:00:00,77.345,105.156,77.345,77.345,94.707,104.878,108.515,109.982,77.345
2024-02-22 00:00:00,77.517,105.362,77.517,77.517,95.04,104.985,108.619,110.057,77.517
2024-02-23 00:00:00,77.871,106.098,77.871,77.871,96.085,105.451,109.363,110.88,77.871
2024-02-26 00:00:00,77.727,105.723,77.727,77.727,96.312,105.084,109.497,110.615,77.727
2024-02-27 00:00:00,78.012,104.895,78.012,78.012,95.558,104.61,108.68,110.442,78.012
2024-02-28 00:00:00,78.004,105.399,78.004,78.004,96.741,104.992,108.943,111.205,78.004
2024-02-29 00:00:00,78.251,105.518,78.251,78.251,96.253,104.962,109.021,111.271,78.251
2024-03-01 00:00:00,78.558,106.179,78.558,78.558,97.874,105.476,109.696,111.956,78.558
2024-03-04 00:00:00,79.997,105.737,79.997,79.997,97.248,105.153,109.495,111.624,79.997
2024-03-05 00:00:00,79.942,106.552,79.942,79.942,97.647,105.782,109.95,112.175,79.942
2024-03-06 00:00:00,80.841,106.996,80.841,80.841,96.747,105.815,110.84,112.62,80.841
2024-03-07 00:00:00,81.277,107.294,81.277,81.277,96.983,105.785,110.887,112.686,81.277
2024-03-08 00:00:00,79.356,106.954,79.356,79.356,98.792,106.329,110.891,112.781,79.356
2024-03-11 00:00:00,79.914,106.792,79.914,79.914,98.716,105.817,110.789,112.594,79.914
2024-03-12 00:00:00,81.769,106.662,81.769,81.769,96.344,105.375,110.247,112.044,81.769
2024-03-13 00:00:00,82.24,105.813,82.24,82.24,103.714,105.445,109.971,111.768,82.24
2024-03-14 00:00:00,82.13,105.34,82.13,82.13,100.239,104.637,108.848,110.848,82.13
2024-03-15 00:00:00,82.138,104.868,82.138,82.138,100.549,104.163,108.762,110.767,82.138
2024-03-18 00:00:00,81.957,104.83,81.957,81.957,100.367,104.102,108.867,110.794,81.957
2024-03-19 00:00:00,82.795,105.183,82.795,82.795,100.673,103.772,108.984,111.024,82.795
2024-03-20 00:00:00,82.621,105.314,82.621,82.621,100.897,103.98,109.135,111.353,82.621
2024-03-21 00:00:00,83.045,105.373,83.045,83.045,101.617,104.077,109.178,111.385,83.045
2024-03-22 00:00:00,82.915,106.204,82.915,82.915,101.526,104.787,110.076,112.325,82.915
2024-03-25 00:00:00,83.41,105.723,83.41,83.41,101.583,104.565,109.197,111.829,83.41
2024-03-26 00:00:00,83.437,105.557,83.437,83.437,99.201,104.531,109.313,111.981,83.437
2024-03-27 00:00:00,83.783,106.789,83.783,83.783,99.456,105.125,110.343,112.478,83.783
2024-03-28 00:00:00,83.656,106.223,83.656,83.656,101.323,104.986,109.813,112.419,83.656
2024-04-01 00:00:00,83.71,104.79,83.71,83.71,102.928,104.387,108.903,111.435,83.71
2024-04-02 00:00:00,83.815,105.39,83.815,83.815,102.937,104.186,108.348,111.093,83.815
2024-04-03 00:00:00,84.323,105.356,84.323,84.323,102.526,103.796,108.43,110.94,84.323
2024-04-04 00:00:00,84.957,105.347,84.957,84.957,103.161,104.342,108.608,111.238,84.957
2024-04-05 00:00:00,84.593,104.575,84.593,84.593,103.93,103.461,108.01,110.46,84.593
2024-04-08 00:00:00,84.763,104.253,84.763,84.763,100.548,103.408,108.051,110.63,84.763
2024-04-09 00:00:00,84.459,104.901,84.459,84.459,100.849,104.089,108.569,111.148,84.459
2024-04-10 00:00:00,84.282,103.217,84.282,84.282,99.182,102.328,106.927,109.958,84.282
2024-04-11 00:00:00,84.051,102.783,84.051,84.051,98.924,102.206,106.492,109.544,84.051
2024-04-12 00:00:00,82.822,103.615,82.822,82.822,99.371,102.573,107.142,110.869,82.822
2024-04-15 00:00:00,81.894,102.803,81.894,81.894,98.467,101.623,106.147,110.161,81.894
2024-04-16 00:00:00,81.209,101.421,81.209,81.209,98.122,101.438,105.453,109.515,81.209
2024-04-17 00:00:00,82.016,102.347,82.016,82.016,98.812,101.795,106.47,110.24,82.016
2024-04-18 00:00:00,80.13,102.026,80.13,80.13,98.363,101.688,106.145,110.026,80.13
2024-04-19 00:00:00,79.641,102.139,79.641,79.641,98.55,101.838,106.235,110.125,79.641
2024-04-22 00:00:00,81.051,102.173,81.051,81.051,98.506,101.892,106.349,110.491,81.051
2024-04-23 00:00:00,80.944,102.32,80.944,80.944,98.705,102.023,106.81,110.571,80.944
2024-04-24 00:00:00,81.449,101.879,81.449,81.449,98.415,101.609,105.877,109.895,81.449
2024-04-25 00:00:00,81.131,101.333,81.131,81.131,97.853,101.16,105.451,109.602,81.131
2024-04-26 00:00:00,81.927,102.121,81.927,81.927,98.135,101.476,105.812,109.964,81.927
2024-04-29 00:00:00,82.022,102.661,82.022,82.022,98.695,102.054,106.587,110.445,82.022
2024-04-30 00:00:00,80.748,102.087,80.748,80.748,98.17,101.624,105.73,109.836,80.748
2024-05-01 00:00:00,80.857,102.648,80.857,80.857,98.631,102.215,106.335,110.444,80.857
2024-05-02 00:00:00,81.914,103.031,81.914,81.914,99.608,102.526,106.774,110.916,81.914
2024-05-03 00:00:00,82.62,103.524,82.62,82.62,100.272,103.36,107.619,111.622,82.62
2024-05-06 00:00:00,83.202,104.515,83.202,83.202,100.491,103.464,107.89,111.873,83.202
2024-05-07 00:00:00,83.664,104.051,83.664,83.664,100.594,103.723,107.961,112.215,83.664
2024-05-08 00:00:00,83.158,103.532,83.158,83.158,100.219,103.348,107.551,111.802,83.158
2024-05-09 00:00:00,82.887,103.847,82.887,82.887,100.543,103.876,107.754,112.12,82.887
2024-05-10 00:00:00,83.142,103.453,83.142,83.142,100.136,102.953,107.355,111.698,83.142
2024-05-13 00:00:00,83.43,103.554,83.43,83.43,100.269,103.455,107.27,111.787,83.43
2024-05-14 00:00:00,83.038,103.97,83.038,83.038,100.625,103.626,107.354,112.225,83.038
2024-05-15 00:00:00,83.18,104.8,83.18,83.18,101.551,104.572,108.589,113.273,83.18
2024-05-16 00:00:00,83.61,104.499,83.61,83.61,101.186,104.399,108.436,112.952,83.61
2024-05-17 00:00:00,83.884,104.231,83.884,83.884,100.841,103.919,108.157,112.537,83.884
2024-05-20 00:00:00,83.648,103.642,83.648,83.648,100.692,103.758,108.143,112.294,83.648
2024-05-21 00:00:00,83.474,103.952,83.474,83.474,100.947,104.089,108.65,112.837,83.474
2024-05-22 00:00:00,83.169,103.877,83.169,83.169,100.809,103.842,108.053,112.516,83.169
2024-05-23 00:00:00,83.161,103.389,83.161,83.161,100.324,103.391,107.821,111.986,83.161
2024-05-24 00:00:00,82.611,103.77,82.611,82.611,100.321,103.454,107.525,112.144,82.611
2024-05-28 00:00:00,83.03,102.944,83.03,83.03,99.53,102.959,106.961,111.273,83.03
2024-05-29 00:00:00,82.336,102.369,82.336,82.336,98.982,102.884,106.171,110.5,82.336
2024-05-30 00:00:00,82.845,102.967,82.845,82.845,99.522,103.418,106.495,111.146,82.845
2024-05-31 00:00:00,83.018,104.563,83.018,83.018,100.105,103.994,107.308,111.58,83.018
2024-06-03 00:00:00,83.068,105.589,83.068,83.068,100.884,104.775,108.539,112.836,83.068
2024-06-04 00:00:00,81.963,106.195,81.963,81.963,101.563,104.986,108.992,113.437,81.963
2024-06-05 00:00:00,82.347,106.219,82.347,82.347,101.953,105.666,109.541,114.008,82.347
2024-06-06 00:00:00,82.123,106.053,82.123,82.123,101.902,105.534,109.441,113.748,82.123
2024-06-07 00:00:00,81.641,104.942,81.641,81.641,100.606,104.222,107.789,112.366,81.641
2024-06-10 00:00:00,81.652,104.699,81.652,81.652,100.28,103.883,107.78,112.016,81.652
2024-06-11 00:00:00,82.359,105.315,82.359,82.359,100.899,104.522,108.117,113.632,82.359
2024-06-12 00:00:00,83.054,106.174,83.054,83.054,101.532,104.821,108.873,114.435,83.054
2024-06-13 00:00:00,82.4,106.917,82.4,82.4,101.891,105.644,109.684,115.396,82.4
2024-06-14 00:00:00,81.89,106.353,81.89,81.89,102.045,105.825,109.406,115.727,81.89
2024-06-17 00:00:00,81.573,105.562,81.573,81.573,101.409,105.397,108.798,114.621,81.573
2024-06-18 00:00:00,82.132,106.12,82.132,82.132,102.121,105.837,109.326,115.455,82.132
2024-06-20 00:00:00,82.439,105.39,82.439,82.439,101.762,105.391,108.995,115.021,82.439
2024-06-21 00:00:00,82.266,105.064,82.266,82.266,101.459,105.239,109.057,115.074,82.266
2024-06-24 00:00:00,82.493,105.228,82.493,82.493,101.359,105.359,109.388,115.418,82.493
2024-06-25 00:00:00,82.109,105.057,82.109,82.109,101.359,105.449,109.13,115.221,82.109
2024-06-26 00:00:00,81.824,104.292,81.824,81.824,100.842,104.594,108.311,114.391,81.824
2024-06-27 00:00:00,81.727,104.706,81.727,81.727,101.15,104.825,108.741,114.823,81.727
2024-06-28 00:00:00,82.953,103.729,82.953,82.953,100.295,103.957,107.737,113.777,82.953
2024-07-01 00:00:00,82.7,103.161,82.7,82.7,99.272,103.178,107.254,113.179,82.7
2024-07-02 00:00:00,82.733,103.78,82.733,82.733,99.716,103.712,107.56,113.21,82.733
2024-07-03 00:00:00,82.667,104.474,82.667,82.667,100.329,104.299,108.256,114.262,82.667
2024-07-05 00:00:00,83.368,105.192,83.368,83.368,101.058,104.935,108.995,115.104,83.368
2024-07-08 00:00:00,83.09,105.437,83.09,83.09,101.064,105.222,109.065,115.074,83.09
2024-07-09 00:00:00,83.158,105.252,83.158,83.158,100.923,105.076,108.792,115.034,83.158
2024-07-10 00:00:00,83.472,105.385,83.472,83.472,101.034,105.276,108.933,114.966,83.472
2024-07-11 00:00:00,84.263,105.83,84.263,84.263,101.712,105.858,109.741,115.619,84.263
2024-07-12 00:00:00,84.164,106.13,84.164,84.164,101.915,106.187,110.062,115.946,84.164
2024-07-15 00:00:00,84.629,105.692,84.629,84.629,101.605,105.693,109.626,115.441,84.629
2024-07-16 00:00:00,85.077,106.379,85.077,85.077,102.067,106.283,110.137,116.19,85.077
2024-07-17 00:00:00,85.162,106.495,85.162,85.162,102.149,106.437,110.119,116.189,85.162
2024-07-18 00:00:00,84.938,106.086,84.938,84.938,101.659,106.07,109.632,115.738,84.938
2024-07-19 00:00:00,84,105.63,84,84,101.305,105.598,109.315,115.32,84
2024-07-22 00:00:00,84.832,105.361,84.832,84.832,101.492,105.464,109.255,115.218,84.832
2024-07-23 00:00:00,84.365,105.346,84.365,84.365,101.401,105.579,109.213,115.228,84.365
2024-07-24 00:00:00,83.527,104.975,83.527,83.527,100.928,104.888,108.775,114.934,83.527
2024-07-25 00:00:00,83.555,105.341,83.555,83.555,100.86,105.194,109.212,115.405,83.555
2024-07-26 00:00:00,85.084,105.696,85.084,85.084,101.909,105.616,109.765,115.839,85.084
2024-07-29 00:00:00,84.951,105.886,84.951,84.951,102.162,106.232,109.992,116.108,84.951
2024-07-30 00:00:00,84.025,106.188,84.025,84.025,102.528,106.467,110.295,116.344,84.025
2024-07-31 00:00:00,85.583,107.179,85.583,85.583,103.301,107.285,111.249,117.704,85.583
2024-08-01 00:00:00,85.157,107.661,85.157,85.157,103.903,107.729,111.495,118.242,85.157
2024-08-02 00:00:00,84.207,108.818,84.207,84.207,105.374,109.334,112.972,120.173,84.207
2024-08-05 00:00:00,84.035,108.454,84.035,84.035,105.094,109.211,112.12,118.862,84.035
2024-08-06 00:00:00,85.036,107.743,85.036,85.036,104.447,108.187,111.95,117.937,85.036
2024-08-07 00:00:00,85.525,107.459,85.525,85.525,104.032,107.606,111.478,117.737,85.525
2024-08-08 00:00:00,84.642,107.148,84.642,84.642,102.892,107.361,111.24,117.681,84.642
2024-08-09 00:00:00,84.051,107.617,84.051,84.051,102.58,108.028,111.691,117.708,84.051
2024-08-12 00:00:00,84.948,108.871,84.948,84.948,103.304,107.709,112.361,118.021,84.948
2024-08-13 00:00:00,84.971,108.846,84.971,84.971,103.269,108.339,112.427,118.646,84.971
2024-08-14 00:00:00,85.077,109.281,85.077,85.077,104.185,108.719,112.971,118.763,85.077
2024-08-15 00:00:00,85.094,108.896,85.094,85.094,103.403,108.233,112.335,118.237,85.094
2024-08-16 00:00:00,85.258,109.175,85.258,85.258,103.674,108.532,112.581,118.505,85.258
2024-08-19 00:00:00,85.675,109.516,85.675,85.675,103.896,108.735,113.171,118.687,85.675
2024-08-20 00:00:00,85.391,109.886,85.391,85.391,104.508,109.084,113.17,119.381,85.391
2024-08-21 00:00:00,85.438,110.148,85.438,85.438,104.715,109.41,113.256,118.675,85.438
2024-08-22 00:00:00,85.46,109.713,85.46,85.46,104.087,108.756,112.795,118.533,85.46
2024-08-23 00:00:00,85.669,110.576,85.669,85.669,104.573,109.591,113.384,119.1,85.669
2024-08-26 00:00:00,86.009,110.441,86.009,86.009,104.201,109.491,113.223,119.047,86.009
2024-08-27 00:00:00,85.53,110.299,85.53,85.53,104.404,109.167,113.126,118.752,85.53
2024-08-28 00:00:00,84.873,109.523,84.873,84.873,104.502,109.148,112.866,118.637,84.873
2024-08-29 00:00:00,84.677,109.3,84.677,84.677,104.202,108.888,112.775,118.478,84.677
2024-08-30 00:00:00,84.89,109.028,84.89,84.89,103.731,108.314,112.231,118.105,84.89
2024-09-03 00:00:00,83.613,109.665,83.613,83.613,104.589,109.129,112.926,118.831,83.613
2024-09-04 00:00:00,83.487,110.398,83.487,83.487,105.224,109.618,113.245,119.234,83.487
2024-09-05 00:00:00,83.517,110.666,83.517,83.517,105.501,110.2,113.762,119.542,83.517
2024-09-06 00:00:00,83.111,111.122,83.111,83.111,105.631,110.233,114.23,119.937,83.111
2024-09-09 00:00:00,82.012,111.293,82.012,82.012,105.777,110.421,114.392,120.06,82.012
2024-09-10 00:00:00,80.463,111.518,80.463,80.463,106.367,110.89,114.45,120.62,80.463
2024-09-11 00:00:00,81.399,111.27,81.399,81.399,106.048,111.286,114.254,120.686,81.399
2024-09-12 00:00:00,82.88,111.086,82.88,82.88,106.462,110.928,114.077,120.501,82.88
2024-09-13 00:00:00,83.44,111.237,83.44,83.44,106.825,111.105,114.414,120.709,83.44
2024-09-16 00:00:00,83.039,111.68,83.039,83.039,107.208,111.636,114.848,121.092,83.039
2024-09-17 00:00:00,83.539,111.456,83.539,83.539,107.21,111.934,114.75,120.728,83.539
2024-09-18 00:00:00,83.494,111.175,83.494,83.494,106.565,111.387,114.474,120.196,83.494
2024-09-19 00:00:00,84.059,111.178,84.059,84.059,106.471,111.341,114.864,120.078,84.059
2024-09-20 00:00:00,84.084,110.777,84.084,84.084,106.494,111.196,114.417,119.814,84.084
2024-09-23 00:00:00,83.634,110.694,83.634,83.634,106.286,110.83,114.46,119.721,83.634
2024-09-24 00:00:00,84.537,110.984,84.537,84.537,106.463,110.913,114.579,119.947,84.537
2024-09-25 00:00:00,83.955,110.495,83.955,83.955,105.977,110.407,114.39,119.355,83.955
2024-09-26 00:00:00,82.484,110.395,82.484,82.484,105.904,110.153,114.294,119.214,82.484
2024-09-27 00:00:00,82.647,110.747,82.647,82.647,106.322,110.688,114.555,119.626,82.647
2024-09-30 00:00:00,82.179,110.651,82.179,82.179,105.96,110.417,114.288,119.4,82.179
2024-10-01 00:00:00,81.927,111.013,81.927,81.927,106.549,110.879,114.754,119.868,81.927
2024-10-02 00:00:00,81.846,110.509,81.846,81.846,106.148,110.48,114.381,119.387,81.846
2024-10-03 00:00:00,82.424,109.925,82.424,82.424,105.511,109.779,113.754,118.728,82.424
2024-10-04 00:00:00,82.115,109.018,82.115,82.115,104.295,108.826,112.716,117.621,82.115
2024-10-07 00:00:00,81.911,108.307,81.911,81.911,103.856,108.281,112.261,116.946,81.911
2024-10-08 00:00:00,81.005,108.06,81.005,81.005,104.218,108.173,112.691,117.107,81.005
2024-10-09 00:00:00,80.233,107.644,80.233,80.233,103.75,108.176,111.707,116.49,80.233
2024-10-10 00:00:00,80.007,107.952,80.007,80.007,103.923,108.103,111.826,116.585,80.007
2024-10-11 00:00:00,80.305,107.655,80.305,80.305,103.837,108.095,111.633,116.267,80.305
2024-10-15 00:00:00,79.147,108.396,79.147,79.147,104.716,108.69,112.191,116.987,79.147
2024-10-16 00:00:00,79.962,108.531,79.962,79.962,104.823,108.847,112.427,117.272,79.962
2024-10-17 00:00:00,80.422,107.794,80.422,80.422,104.382,108.123,111.678,116.599,80.422
2024-10-18 00:00:00,80.41,107.821,80.41,80.41,104.225,108.012,111.706,116.627,80.41
2024-10-21 00:00:00,80.136,106.654,80.136,80.136,103.247,106.968,110.59,115.731,80.136
2024-10-22 00:00:00,80.292,106.476,80.292,80.292,103.138,106.82,110.453,115.865,80.292
2024-10-23 00:00:00,79.242,106.134,79.242,79.242,102.851,106.36,109.914,115.509,79.242
2024-10-24 00:00:00,81.712,106.595,81.712,81.712,103.128,106.758,110.253,115.874,81.712
2024-10-25 00:00:00,82.478,106.35,82.478,82.478,102.789,106.571,110.017,115.618,82.478
2024-10-28 00:00:00,81.437,106.041,81.437,81.437,102.505,106.624,109.958,115.473,81.437
2024-10-29 00:00:00,81.177,106.099,81.177,81.177,102.527,106.649,109.76,115.741,81.177
2024-10-30 00:00:00,82.053,105.809,82.053,82.053,102.421,106.647,109.495,115.202,82.053
2024-10-31 00:00:00,82.856,105.706,82.856,82.856,102.556,106.395,109.42,115.479,82.856
2024-11-01 00:00:00,82.56,104.751,82.56,82.56,101.559,105.564,108.484,114.441,82.56
2024-11-04 00:00:00,83.678,105.58,83.678,83.678,102.28,106.311,109.367,115.385,83.678
2024-11-05 00:00:00,83.924,105.782,83.924,83.924,102.316,106.516,109.568,115.753,83.924
2024-11-06 00:00:00,84.172,104.462,84.172,84.172,100.927,105.602,108.263,114.042,84.172
2024-11-07 00:00:00,83.679,105.372,83.679,83.679,102.1,106.694,109.23,114.864,83.679
2024-11-08 00:00:00,84.979,105.951,84.979,84.979,102.44,107.056,109.486,115.502,84.979
2024-11-12 00:00:00,83.497,105.004,83.497,83.497,101.058,105.815,108.604,114.527,83.497
2024-11-13 00:00:00,84.094,104.569,84.094,84.094,101.138,105.61,108.337,114.109,84.094
2024-11-14 00:00:00,83.7,104.216,83.7,83.7,101.197,105.612,108.031,114.249,83.7
2024-11-15 00:00:00,83.452,104.598,83.452,83.452,101.203,105.58,108.546,114.385,83.452
2024-11-18 00:00:00,82.925,104.847,82.925,82.925,101.405,105.814,108.752,114.76,82.925
2024-11-19 00:00:00,83.411,104.455,83.411,83.411,101.681,106.066,108.772,114.972,83.411
2024-11-20 00:00:00,83.206,104.423,83.206,83.206,101.725,105.865,108.653,114.832,83.206
2024-11-21 00:00:00,83.821,104.065,83.821,83.821,101.668,105.862,108.591,114.608,83.821
2024-11-22 00:00:00,83.733,104.257,83.733,83.733,101.677,105.851,108.778,114.458,83.733
2024-11-25 00:00:00,83.92,105.516,83.92,83.92,103.039,107.297,109.997,115.611,83.92
2024-11-26 00:00:00,83.615,105.034,83.615,83.615,102.751,106.904,109.47,115.409,83.615
2024-11-27 00:00:00,83.62,105.445,83.62,83.62,103.212,107.422,109.869,116.042,83.62
2024-11-29 00:00:00,83.759,106.414,83.759,83.759,103.869,108.091,110.68,116.916,83.759
2024-12-02 00:00:00,83.851,105.876,83.851,83.851,103.659,108.1,110.657,116.708,83.851
2024-12-03 00:00:00,83.556,105.834,83.556,83.556,103.268,107.728,110.373,116.381,83.556
2024-12-04 00:00:00,83.119,106.137,83.119,83.119,103.814,108.257,111.227,116.753,83.119
2024-12-05 00:00:00,83.263,106.25,83.263,83.263,103.811,108.192,110.666,116.758,83.263
2024-12-06 00:00:00,82.719,106.509,82.719,82.719,104.066,108.496,110.912,117.018,82.719
2024-12-09 00:00:00,82.595,106.151,82.595,82.595,103.639,108.141,110.435,116.657,82.595
2024-12-10 00:00:00,82.422,105.957,82.422,82.422,103.357,107.962,110.221,116.399,82.422
2024-12-11 00:00:00,82.729,105.506,82.729,82.729,103.007,107.545,109.765,115.803,82.729
2024-12-12 00:00:00,82.991,105.013,82.991,82.991,102.532,107.025,109.403,115.32,82.991
2024-12-13 00:00:00,81.961,104.438,81.961,81.961,101.883,106.454,108.496,114.705,81.961
2024-12-16 00:00:00,81.544,104.376,81.544,81.544,101.944,106.419,108.51,114.761,81.544
2024-12-17 00:00:00,80.789,104.353,80.789,80.789,101.93,106.373,108.392,114.657,80.789
2024-12-18 00:00:00,81.076,103.327,81.076,81.076,100.977,105.338,107.265,113.616,81.076
2024-12-19 00:00:00,80.635,102.595,80.635,80.635,100.414,104.739,106.995,113.002,80.635
2024-12-20 00:00:00,80.499,102.911,80.499,80.499,100.603,105.099,107.326,113.369,80.499
2024-12-23 00:00:00,80.451,102.479,80.451,80.451,100.062,104.627,106.832,112.769,80.451
2024-12-24 00:00:00,80.462,102.557,80.462,80.462,100.07,104.677,106.755,112.827,80.462
2024-12-26 00:00:00,80.915,103.034,80.915,80.915,100.194,104.894,106.815,112.837,80.915
2024-12-27 00:00:00,80.449,102.604,80.449,80.449,99.702,104.29,106.51,112.366,80.449
2024-12-30 00:00:00,80.877,103.531,80.877,80.877,100.313,104.902,107.376,112.978,80.877
2024-12-31 00:00:00,81.778,103.082,81.778,81.778,100.02,104.631,106.998,112.786,81.778
2025-01-02 00:00:00,82.213,103.18,82.213,82.213,100.371,104.749,107.107,113.052,82.213
2025-01-03 00:00:00,82.165,102.895,82.165,82.165,100.239,104.37,107.007,112.624,82.165
2025-01-06 00:00:00,82.681,102.253,82.681,82.681,99.934,104.186,106.196,112.398,82.681
2025-01-07 00:00:00,82.065,101.856,82.065,82.065,99.403,103.536,105.717,111.868,82.065
2025-01-08 00:00:00,81.858,101.77,81.858,81.858,99.537,103.783,106.545,112.057,81.858
2025-01-09 00:00:00,81.795,101.819,81.795,81.795,99.328,103.59,105.761,112.109,81.795
2025-01-10 00:00:00,81.942,101.255,81.942,81.942,98.687,103.059,105.273,111.429,81.942
2025-01-13 00:00:00,81.681,101.16,81.681,81.681,98.454,102.924,105.194,111.366,81.681
2025-01-14 00:00:00,81.894,101.143,81.894,81.894,98.537,102.825,104.97,111.213,81.894
2025-01-15 00:00:00,83.172,102.325,83.172,83.172,99.743,104.11,106.286,112.402,83.172
2025-01-16 00:00:00,83.175,102.683,83.175,83.175,100.003,104.357,106.635,112.86,83.175
2025-01-17 00:00:00,83.084,102.597,83.084,83.084,100.213,104.317,106.649,112.878,83.084
2025-01-21 00:00:00,82.6,102.915,82.6,82.6,100.653,104.988,107.09,113.332,82.6
2025-01-22 00:00:00,82.52,102.926,82.52,82.52,100.368,104.615,106.878,113.103,82.52
2025-01-23 00:00:00,82.542,102.404,82.542,82.542,99.887,104.379,106.583,112.796,82.542
2025-01-24 00:00:00,82.638,102.686,82.638,82.638,100.136,104.444,106.721,112.929,82.638
2025-01-27 00:00:00,82.416,103.529,82.416,82.416,100.896,105.176,107.491,113.621,82.416
2025-01-28 00:00:00,82.576,103.606,82.576,82.576,100.87,105.028,107.466,113.756,82.576
2025-01-29 00:00:00,82.309,103.398,82.309,82.309,100.728,104.857,107.648,113.788,82.309
2025-01-30 00:00:00,82.34,103.498,82.34,82.34,100.988,105.107,107.984,113.874,82.34
2025-01-31 00:00:00,82.236,103.582,82.236,82.236,100.79,104.827,107.97,113.698,82.236
2025-02-03 00:00:00,81.333,103.056,81.333,81.333,100.845,105.101,107.282,113.481,81.333
2025-02-04 00:00:00,81.808,103.702,81.808,81.808,101.025,105.588,107.975,113.845,81.808
2025-02-05 00:00:00,82.45,104.617,82.45,82.45,101.837,106.356,108.376,114.838,82.45
2025-02-06 00:00:00,82.534,104.527,82.534,82.534,101.634,106.149,108.129,114.551,82.534
2025-02-07 00:00:00,82.456,103.933,82.456,82.456,101.041,105.632,107.509,114.001,82.456
2025-02-10 00:00:00,82.168,103.961,82.168,82.168,100.896,105.285,107.621,114.036,82.168
2025-02-11 00:00:00,81.702,103.68,81.702,81.702,100.561,105.047,107.186,113.664,81.702
2025-02-12 00:00:00,81.452,102.92,81.452,81.452,99.783,104.245,106.583,113.061,81.452
