,EH0970051 Corp,037411AR6 Corp,62912XAC8 Corp,292505AG9 Corp,62912XAC8 Corp_4,126650BJ8 Corp,881575AC8 Corp,881575AC8 Corp_7,00817YAG3 Corp,EH0970051 Corp_9,292505AG9 Corp_10
Company,Marks & Spencer PLC,Apache Corp,NGPL PipeCo LLC,Ovintiv Inc,NGPL PipeCo LLC,CVS Health Corp,Tesco PLC,Tesco PLC,Aetna Inc,Marks & Spencer PLC,Ovintiv Inc
Ticker,MARSPE,APA,NGPLCO,OVV,NGPLCO,CVS,TSCOLN,TSCOLN,AET,MARSPE,OVV
Rating,BBB-,BBB-,BBB-,BBB-,BBB-,BBB-,BBB-,BBB-,BBB-,BBB-,BBB-
Issue Date,2007-12-06 00:00:00,2007-01-26 00:00:00,2007-12-21 00:00:00,2007-12-04 00:00:00,2007-12-21 00:00:00,2007-05-25 00:00:00,2007-11-05 00:00:00,2007-11-05 00:00:00,2007-12-04 00:00:00,2007-12-06 00:00:00,2007-12-04 00:00:00
Maturity Date,2037-12-01 00:00:00,2037-01-15 00:00:00,2037-12-15 00:00:00,2038-02-01 00:00:00,2037-12-15 00:00:00,2027-06-01 00:00:00,2037-11-15 00:00:00,2037-11-15 00:00:00,2037-12-15 00:00:00,2037-12-01 00:00:00,2038-02-01 00:00:00
Coupon ,7.125,6,7.768,6.5,7.768,6.25,6.15,6.15,6.75,7.125,6.5
Tenor (days),10953,10947,10952,11017,10952,7312,10968,10968,10969,10953,11017
2024-01-19 00:00:00,77.717,77.717,77.717,77.717,77.717,77.717,77.717,77.717,77.717,77.717,77.717
2024-01-22 00:00:00,78.618,78.618,78.618,78.618,78.618,78.618,78.618,78.618,78.618,78.618,78.618
2024-01-23 00:00:00,78.872,78.872,78.872,78.872,78.872,78.872,78.872,78.872,78.872,78.872,78.872
2024-01-24 00:00:00,78.793,78.793,78.793,78.793,78.793,78.793,78.793,78.793,78.793,78.793,78.793
2024-01-25 00:00:00,79.601,79.601,79.601,79.601,79.601,79.601,79.601,79.601,79.601,79.601,79.601
2024-01-26 00:00:00,80.459,80.459,80.459,80.459,80.459,80.459,80.459,80.459,80.459,80.459,80.459
2024-01-29 00:00:00,81.549,81.549,81.549,81.549,81.549,81.549,81.549,81.549,81.549,81.549,81.549
2024-01-30 00:00:00,81.463,81.463,81.463,81.463,81.463,81.463,81.463,81.463,81.463,81.463,81.463
2024-01-31 00:00:00,81.014,81.014,81.014,81.014,81.014,81.014,81.014,81.014,81.014,81.014,81.014
2024-02-01 00:00:00,81.264,81.264,81.264,81.264,81.264,81.264,81.264,81.264,81.264,81.264,81.264
2024-02-02 00:00:00,80.006,80.006,80.006,80.006,80.006,80.006,80.006,80.006,80.006,80.006,80.006
2024-02-05 00:00:00,78.935,78.935,78.935,78.935,78.935,78.935,78.935,78.935,78.935,78.935,78.935
2024-02-06 00:00:00,79.408,79.408,79.408,79.408,79.408,79.408,79.408,79.408,79.408,79.408,79.408
2024-02-07 00:00:00,79.412,79.412,79.412,79.412,79.412,79.412,79.412,79.412,79.412,79.412,79.412
2024-02-08 00:00:00,79.238,79.238,79.238,79.238,79.238,79.238,79.238,79.238,79.238,79.238,79.238
2024-02-09 00:00:00,79.599,79.599,79.599,79.599,79.599,79.599,79.599,79.599,79.599,79.599,79.599
2024-02-12 00:00:00,79.304,79.304,79.304,79.304,79.304,79.304,79.304,79.304,79.304,79.304,79.304
2024-02-13 00:00:00,78.524,78.524,78.524,78.524,78.524,78.524,78.524,78.524,78.524,78.524,78.524
2024-02-14 00:00:00,78.538,78.538,78.538,78.538,78.538,78.538,78.538,78.538,78.538,78.538,78.538
2024-02-15 00:00:00,78.746,78.746,78.746,78.746,78.746,78.746,78.746,78.746,78.746,78.746,78.746
2024-02-16 00:00:00,77.999,77.999,77.999,77.999,77.999,77.999,77.999,77.999,77.999,77.999,77.999
2024-02-20 00:00:00,77.166,77.166,77.166,77.166,77.166,77.166,77.166,77.166,77.166,77.166,77.166
2024-02-21 00:00:00,77.345,77.345,77.345,77.345,77.345,77.345,77.345,77.345,77.345,77.345,77.345
2024-02-22 00:00:00,77.517,77.517,77.517,77.517,77.517,77.517,77.517,77.517,77.517,77.517,77.517
2024-02-23 00:00:00,77.871,77.871,77.871,77.871,77.871,77.871,77.871,77.871,77.871,77.871,77.871
2024-02-26 00:00:00,77.727,77.727,77.727,77.727,77.727,77.727,77.727,77.727,77.727,77.727,77.727
2024-02-27 00:00:00,78.012,78.012,78.012,78.012,78.012,78.012,78.012,78.012,78.012,78.012,78.012
2024-02-28 00:00:00,78.004,78.004,78.004,78.004,78.004,78.004,78.004,78.004,78.004,78.004,78.004
2024-02-29 00:00:00,78.251,78.251,78.251,78.251,78.251,78.251,78.251,78.251,78.251,78.251,78.251
2024-03-01 00:00:00,78.558,78.558,78.558,78.558,78.558,78.558,78.558,78.558,78.558,78.558,78.558
2024-03-04 00:00:00,79.997,79.997,79.997,79.997,79.997,79.997,79.997,79.997,79.997,79.997,79.997
2024-03-05 00:00:00,79.942,79.942,79.942,79.942,79.942,79.942,79.942,79.942,79.942,79.942,79.942
2024-03-06 00:00:00,80.841,80.841,80.841,80.841,80.841,80.841,80.841,80.841,80.841,80.841,80.841
2024-03-07 00:00:00,81.277,81.277,81.277,81.277,81.277,81.277,81.277,81.277,81.277,81.277,81.277
2024-03-08 00:00:00,79.356,79.356,79.356,79.356,79.356,79.356,79.356,79.356,79.356,79.356,79.356
2024-03-11 00:00:00,79.914,79.914,79.914,79.914,79.914,79.914,79.914,79.914,79.914,79.914,79.914
2024-03-12 00:00:00,81.769,81.769,81.769,81.769,81.769,81.769,81.769,81.769,81.769,81.769,81.769
2024-03-13 00:00:00,82.24,82.24,82.24,82.24,82.24,82.24,82.24,82.24,82.24,82.24,82.24
2024-03-14 00:00:00,82.13,82.13,82.13,82.13,82.13,82.13,82.13,82.13,82.13,82.13,82.13
2024-03-15 00:00:00,82.138,82.138,82.138,82.138,82.138,82.138,82.138,82.138,82.138,82.138,82.138
2024-03-18 00:00:00,81.957,81.957,81.957,81.957,81.957,81.957,81.957,81.957,81.957,81.957,81.957
2024-03-19 00:00:00,82.795,82.795,82.795,82.795,82.795,82.795,82.795,82.795,82.795,82.795,82.795
2024-03-20 00:00:00,82.621,82.621,82.621,82.621,82.621,82.621,82.621,82.621,82.621,82.621,82.621
2024-03-21 00:00:00,83.045,83.045,83.045,83.045,83.045,83.045,83.045,83.045,83.045,83.045,83.045
2024-03-22 00:00:00,82.915,82.915,82.915,82.915,82.915,82.915,82.915,82.915,82.915,82.915,82.915
2024-03-25 00:00:00,83.41,83.41,83.41,83.41,83.41,83.41,83.41,83.41,83.41,83.41,83.41
2024-03-26 00:00:00,83.437,83.437,83.437,83.437,83.437,83.437,83.437,83.437,83.437,83.437,83.437
2024-03-27 00:00:00,83.783,83.783,83.783,83.783,83.783,83.783,83.783,83.783,83.783,83.783,83.783
2024-03-28 00:00:00,83.656,83.656,83.656,83.656,83.656,83.656,83.656,83.656,83.656,83.656,83.656
2024-04-01 00:00:00,83.71,83.71,83.71,83.71,83.71,83.71,83.71,83.71,83.71,83.71,83.71
2024-04-02 00:00:00,83.815,83.815,83.815,83.815,83.815,83.815,83.815,83.815,83.815,83.815,83.815
2024-04-03 00:00:00,84.323,84.323,84.323,84.323,84.323,84.323,84.323,84.323,84.323,84.323,84.323
2024-04-04 00:00:00,84.957,84.957,84.957,84.957,84.957,84.957,84.957,84.957,84.957,84.957,84.957
2024-04-05 00:00:00,84.593,84.593,84.593,84.593,84.593,84.593,84.593,84.593,84.593,84.593,84.593
2024-04-08 00:00:00,84.763,84.763,84.763,84.763,84.763,84.763,84.763,84.763,84.763,84.763,84.763
2024-04-09 00:00:00,84.459,84.459,84.459,84.459,84.459,84.459,84.459,84.459,84.459,84.459,84.459
2024-04-10 00:00:00,84.282,84.282,84.282,84.282,84.282,84.282,84.282,84.282,84.282,84.282,84.282
2024-04-11 00:00:00,84.051,84.051,84.051,84.051,84.051,84.051,84.051,84.051,84.051,84.051,84.051
2024-04-12 00:00:00,82.822,82.822,82.822,82.822,82.822,82.822,82.822,82.822,82.822,82.822,82.822
2024-04-15 00:00:00,81.894,81.894,81.894,81.894,81.894,81.894,81.894,81.894,81.894,81.894,81.894
2024-04-16 00:00:00,81.209,81.209,81.209,81.209,81.209,81.209,81.209,81.209,81.209,81.209,81.209
2024-04-17 00:00:00,82.016,82.016,82.016,82.016,82.016,82.016,82.016,82.016,82.016,82.016,82.016
2024-04-18 00:00:00,80.13,80.13,80.13,80.13,80.13,80.13,80.13,80.13,80.13,80.13,80.13
2024-04-19 00:00:00,79.641,79.641,79.641,79.641,79.641,79.641,79.641,79.641,79.641,79.641,79.641
2024-04-22 00:00:00,81.051,81.051,81.051,81.051,81.051,81.051,81.051,81.051,81.051,81.051,81.051
2024-04-23 00:00:00,80.944,80.944,80.944,80.944,80.944,80.944,80.944,80.944,80.944,80.944,80.944
2024-04-24 00:00:00,81.449,81.449,81.449,81.449,81.449,81.449,81.449,81.449,81.449,81.449,81.449
2024-04-25 00:00:00,81.131,81.131,81.131,81.131,81.131,81.131,81.131,81.131,81.131,81.131,81.131
2024-04-26 00:00:00,81.927,81.927,81.927,81.927,81.927,81.927,81.927,81.927,81.927,81.927,81.927
2024-04-29 00:00:00,82.022,82.022,82.022,82.022,82.022,82.022,82.022,82.022,82.022,82.022,82.022
2024-04-30 00:00:00,80.748,80.748,80.748,80.748,80.748,80.748,80.748,80.748,80.748,80.748,80.748
2024-05-01 00:00:00,80.857,80.857,80.857,80.857,80.857,80.857,80.857,80.857,80.857,80.857,80.857
2024-05-02 00:00:00,81.914,81.914,81.914,81.914,81.914,81.914,81.914,81.914,81.914,81.914,81.914
2024-05-03 00:00:00,82.62,82.62,82.62,82.62,82.62,82.62,82.62,82.62,82.62,82.62,82.62
2024-05-06 00:00:00,83.202,83.202,83.202,83.202,83.202,83.202,83.202,83.202,83.202,83.202,83.202
2024-05-07 00:00:00,83.664,83.664,83.664,83.664,83.664,83.664,83.664,83.664,83.664,83.664,83.664
2024-05-08 00:00:00,83.158,83.158,83.158,83.158,83.158,83.158,83.158,83.158,83.158,83.158,83.158
2024-05-09 00:00:00,82.887,82.887,82.887,82.887,82.887,82.887,82.887,82.887,82.887,82.887,82.887
2024-05-10 00:00:00,83.142,83.142,83.142,83.142,83.142,83.142,83.142,83.142,83.142,83.142,83.142
2024-05-13 00:00:00,83.43,83.43,83.43,83.43,83.43,83.43,83.43,83.43,83.43,83.43,83.43
2024-05-14 00:00:00,83.038,83.038,83.038,83.038,83.038,83.038,83.038,83.038,83.038,83.038,83.038
2024-05-15 00:00:00,83.18,83.18,83.18,83.18,83.18,83.18,83.18,83.18,83.18,83.18,83.18
2024-05-16 00:00:00,83.61,83.61,83.61,83.61,83.61,83.61,83.61,83.61,83.61,83.61,83.61
2024-05-17 00:00:00,83.884,83.884,83.884,83.884,83.884,83.884,83.884,83.884,83.884,83.884,83.884
2024-05-20 00:00:00,83.648,83.648,83.648,83.648,83.648,83.648,83.648,83.648,83.648,83.648,83.648
2024-05-21 00:00:00,83.474,83.474,83.474,83.474,83.474,83.474,83.474,83.474,83.474,83.474,83.474
2024-05-22 00:00:00,83.169,83.169,83.169,83.169,83.169,83.169,83.169,83.169,83.169,83.169,83.169
2024-05-23 00:00:00,83.161,83.161,83.161,83.161,83.161,83.161,83.161,83.161,83.161,83.161,83.161
2024-05-24 00:00:00,82.611,82.611,82.611,82.611,82.611,82.611,82.611,82.611,82.611,82.611,82.611
2024-05-28 00:00:00,83.03,83.03,83.03,83.03,83.03,83.03,83.03,83.03,83.03,83.03,83.03
2024-05-29 00:00:00,82.336,82.336,82.336,82.336,82.336,82.336,82.336,82.336,82.336,82.336,82.336
2024-05-30 00:00:00,82.845,82.845,82.845,82.845,82.845,82.845,82.845,82.845,82.845,82.845,82.845
2024-05-31 00:00:00,83.018,83.018,83.018,83.018,83.018,83.018,83.018,83.018,83.018,83.018,83.018
2024-06-03 00:00:00,83.068,83.068,83.068,83.068,83.068,83.068,83.068,83.068,83.068,83.068,83.068
2024-06-04 00:00:00,81.963,81.963,81.963,81.963,81.963,81.963,81.963,81.963,81.963,81.963,81.963
2024-06-05 00:00:00,82.347,82.347,82.347,82.347,82.347,82.347,82.347,82.347,82.347,82.347,82.347
2024-06-06 00:00:00,82.123,82.123,82.123,82.123,82.123,82.123,82.123,82.123,82.123,82.123,82.123
2024-06-07 00:00:00,81.641,81.641,81.641,81.641,81.641,81.641,81.641,81.641,81.641,81.641,81.641
2024-06-10 00:00:00,81.652,81.652,81.652,81.652,81.652,81.652,81.652,81.652,81.652,81.652,81.652
2024-06-11 00:00:00,82.359,82.359,82.359,82.359,82.359,82.359,82.359,82.359,82.359,82.359,82.359
2024-06-12 00:00:00,83.054,83.054,83.054,83.054,83.054,83.054,83.054,83.054,83.054,83.054,83.054
2024-06-13 00:00:00,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4
2024-06-14 00:00:00,81.89,81.89,81.89,81.89,81.89,81.89,81.89,81.89,81.89,81.89,81.89
2024-06-17 00:00:00,81.573,81.573,81.573,81.573,81.573,81.573,81.573,81.573,81.573,81.573,81.573
2024-06-18 00:00:00,82.132,82.132,82.132,82.132,82.132,82.132,82.132,82.132,82.132,82.132,82.132
2024-06-20 00:00:00,82.439,82.439,82.439,82.439,82.439,82.439,82.439,82.439,82.439,82.439,82.439
2024-06-21 00:00:00,82.266,82.266,82.266,82.266,82.266,82.266,82.266,82.266,82.266,82.266,82.266
2024-06-24 00:00:00,82.493,82.493,82.493,82.493,82.493,82.493,82.493,82.493,82.493,82.493,82.493
2024-06-25 00:00:00,82.109,82.109,82.109,82.109,82.109,82.109,82.109,82.109,82.109,82.109,82.109
2024-06-26 00:00:00,81.824,81.824,81.824,81.824,81.824,81.824,81.824,81.824,81.824,81.824,81.824
2024-06-27 00:00:00,81.727,81.727,81.727,81.727,81.727,81.727,81.727,81.727,81.727,81.727,81.727
2024-06-28 00:00:00,82.953,82.953,82.953,82.953,82.953,82.953,82.953,82.953,82.953,82.953,82.953
2024-07-01 00:00:00,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7,82.7
2024-07-02 00:00:00,82.733,82.733,82.733,82.733,82.733,82.733,82.733,82.733,82.733,82.733,82.733
2024-07-03 00:00:00,82.667,82.667,82.667,82.667,82.667,82.667,82.667,82.667,82.667,82.667,82.667
2024-07-05 00:00:00,83.368,83.368,83.368,83.368,83.368,83.368,83.368,83.368,83.368,83.368,83.368
2024-07-08 00:00:00,83.09,83.09,83.09,83.09,83.09,83.09,83.09,83.09,83.09,83.09,83.09
2024-07-09 00:00:00,83.158,83.158,83.158,83.158,83.158,83.158,83.158,83.158,83.158,83.158,83.158
2024-07-10 00:00:00,83.472,83.472,83.472,83.472,83.472,83.472,83.472,83.472,83.472,83.472,83.472
2024-07-11 00:00:00,84.263,84.263,84.263,84.263,84.263,84.263,84.263,84.263,84.263,84.263,84.263
2024-07-12 00:00:00,84.164,84.164,84.164,84.164,84.164,84.164,84.164,84.164,84.164,84.164,84.164
2024-07-15 00:00:00,84.629,84.629,84.629,84.629,84.629,84.629,84.629,84.629,84.629,84.629,84.629
2024-07-16 00:00:00,85.077,85.077,85.077,85.077,85.077,85.077,85.077,85.077,85.077,85.077,85.077
2024-07-17 00:00:00,85.162,85.162,85.162,85.162,85.162,85.162,85.162,85.162,85.162,85.162,85.162
2024-07-18 00:00:00,84.938,84.938,84.938,84.938,84.938,84.938,84.938,84.938,84.938,84.938,84.938
2024-07-19 00:00:00,84,84,84,84,84,84,84,84,84,84,84
2024-07-22 00:00:00,84.832,84.832,84.832,84.832,84.832,84.832,84.832,84.832,84.832,84.832,84.832
2024-07-23 00:00:00,84.365,84.365,84.365,84.365,84.365,84.365,84.365,84.365,84.365,84.365,84.365
2024-07-24 00:00:00,83.527,83.527,83.527,83.527,83.527,83.527,83.527,83.527,83.527,83.527,83.527
2024-07-25 00:00:00,83.555,83.555,83.555,83.555,83.555,83.555,83.555,83.555,83.555,83.555,83.555
2024-07-26 00:00:00,85.084,85.084,85.084,85.084,85.084,85.084,85.084,85.084,85.084,85.084,85.084
2024-07-29 00:00:00,84.951,84.951,84.951,84.951,84.951,84.951,84.951,84.951,84.951,84.951,84.951
2024-07-30 00:00:00,84.025,84.025,84.025,84.025,84.025,84.025,84.025,84.025,84.025,84.025,84.025
2024-07-31 00:00:00,85.583,85.583,85.583,85.583,85.583,85.583,85.583,85.583,85.583,85.583,85.583
2024-08-01 00:00:00,85.157,85.157,85.157,85.157,85.157,85.157,85.157,85.157,85.157,85.157,85.157
2024-08-02 00:00:00,84.207,84.207,84.207,84.207,84.207,84.207,84.207,84.207,84.207,84.207,84.207
2024-08-05 00:00:00,84.035,84.035,84.035,84.035,84.035,84.035,84.035,84.035,84.035,84.035,84.035
2024-08-06 00:00:00,85.036,85.036,85.036,85.036,85.036,85.036,85.036,85.036,85.036,85.036,85.036
2024-08-07 00:00:00,85.525,85.525,85.525,85.525,85.525,85.525,85.525,85.525,85.525,85.525,85.525
2024-08-08 00:00:00,84.642,84.642,84.642,84.642,84.642,84.642,84.642,84.642,84.642,84.642,84.642
2024-08-09 00:00:00,84.051,84.051,84.051,84.051,84.051,84.051,84.051,84.051,84.051,84.051,84.051
2024-08-12 00:00:00,84.948,84.948,84.948,84.948,84.948,84.948,84.948,84.948,84.948,84.948,84.948
2024-08-13 00:00:00,84.971,84.971,84.971,84.971,84.971,84.971,84.971,84.971,84.971,84.971,84.971
2024-08-14 00:00:00,85.077,85.077,85.077,85.077,85.077,85.077,85.077,85.077,85.077,85.077,85.077
2024-08-15 00:00:00,85.094,85.094,85.094,85.094,85.094,85.094,85.094,85.094,85.094,85.094,85.094
2024-08-16 00:00:00,85.258,85.258,85.258,85.258,85.258,85.258,85.258,85.258,85.258,85.258,85.258
2024-08-19 00:00:00,85.675,85.675,85.675,85.675,85.675,85.675,85.675,85.675,85.675,85.675,85.675
2024-08-20 00:00:00,85.391,85.391,85.391,85.391,85.391,85.391,85.391,85.391,85.391,85.391,85.391
2024-08-21 00:00:00,85.438,85.438,85.438,85.438,85.438,85.438,85.438,85.438,85.438,85.438,85.438
2024-08-22 00:00:00,85.46,85.46,85.46,85.46,85.46,85.46,85.46,85.46,85.46,85.46,85.46
2024-08-23 00:00:00,85.669,85.669,85.669,85.669,85.669,85.669,85.669,85.669,85.669,85.669,85.669
2024-08-26 00:00:00,86.009,86.009,86.009,86.009,86.009,86.009,86.009,86.009,86.009,86.009,86.009
2024-08-27 00:00:00,85.53,85.53,85.53,85.53,85.53,85.53,85.53,85.53,85.53,85.53,85.53
2024-08-28 00:00:00,84.873,84.873,84.873,84.873,84.873,84.873,84.873,84.873,84.873,84.873,84.873
2024-08-29 00:00:00,84.677,84.677,84.677,84.677,84.677,84.677,84.677,84.677,84.677,84.677,84.677
2024-08-30 00:00:00,84.89,84.89,84.89,84.89,84.89,84.89,84.89,84.89,84.89,84.89,84.89
2024-09-03 00:00:00,83.613,83.613,83.613,83.613,83.613,83.613,83.613,83.613,83.613,83.613,83.613
2024-09-04 00:00:00,83.487,83.487,83.487,83.487,83.487,83.487,83.487,83.487,83.487,83.487,83.487
2024-09-05 00:00:00,83.517,83.517,83.517,83.517,83.517,83.517,83.517,83.517,83.517,83.517,83.517
2024-09-06 00:00:00,83.111,83.111,83.111,83.111,83.111,83.111,83.111,83.111,83.111,83.111,83.111
2024-09-09 00:00:00,82.012,82.012,82.012,82.012,82.012,82.012,82.012,82.012,82.012,82.012,82.012
2024-09-10 00:00:00,80.463,80.463,80.463,80.463,80.463,80.463,80.463,80.463,80.463,80.463,80.463
2024-09-11 00:00:00,81.399,81.399,81.399,81.399,81.399,81.399,81.399,81.399,81.399,81.399,81.399
2024-09-12 00:00:00,82.88,82.88,82.88,82.88,82.88,82.88,82.88,82.88,82.88,82.88,82.88
2024-09-13 00:00:00,83.44,83.44,83.44,83.44,83.44,83.44,83.44,83.44,83.44,83.44,83.44
2024-09-16 00:00:00,83.039,83.039,83.039,83.039,83.039,83.039,83.039,83.039,83.039,83.039,83.039
2024-09-17 00:00:00,83.539,83.539,83.539,83.539,83.539,83.539,83.539,83.539,83.539,83.539,83.539
2024-09-18 00:00:00,83.494,83.494,83.494,83.494,83.494,83.494,83.494,83.494,83.494,83.494,83.494
2024-09-19 00:00:00,84.059,84.059,84.059,84.059,84.059,84.059,84.059,84.059,84.059,84.059,84.059
2024-09-20 00:00:00,84.084,84.084,84.084,84.084,84.084,84.084,84.084,84.084,84.084,84.084,84.084
2024-09-23 00:00:00,83.634,83.634,83.634,83.634,83.634,83.634,83.634,83.634,83.634,83.634,83.634
2024-09-24 00:00:00,84.537,84.537,84.537,84.537,84.537,84.537,84.537,84.537,84.537,84.537,84.537
2024-09-25 00:00:00,83.955,83.955,83.955,83.955,83.955,83.955,83.955,83.955,83.955,83.955,83.955
2024-09-26 00:00:00,82.484,82.484,82.484,82.484,82.484,82.484,82.484,82.484,82.484,82.484,82.484
2024-09-27 00:00:00,82.647,82.647,82.647,82.647,82.647,82.647,82.647,82.647,82.647,82.647,82.647
2024-09-30 00:00:00,82.179,82.179,82.179,82.179,82.179,82.179,82.179,82.179,82.179,82.179,82.179
2024-10-01 00:00:00,81.927,81.927,81.927,81.927,81.927,81.927,81.927,81.927,81.927,81.927,81.927
2024-10-02 00:00:00,81.846,81.846,81.846,81.846,81.846,81.846,81.846,81.846,81.846,81.846,81.846
2024-10-03 00:00:00,82.424,82.424,82.424,82.424,82.424,82.424,82.424,82.424,82.424,82.424,82.424
2024-10-04 00:00:00,82.115,82.115,82.115,82.115,82.115,82.115,82.115,82.115,82.115,82.115,82.115
2024-10-07 00:00:00,81.911,81.911,81.911,81.911,81.911,81.911,81.911,81.911,81.911,81.911,81.911
2024-10-08 00:00:00,81.005,81.005,81.005,81.005,81.005,81.005,81.005,81.005,81.005,81.005,81.005
2024-10-09 00:00:00,80.233,80.233,80.233,80.233,80.233,80.233,80.233,80.233,80.233,80.233,80.233
2024-10-10 00:00:00,80.007,80.007,80.007,80.007,80.007,80.007,80.007,80.007,80.007,80.007,80.007
2024-10-11 00:00:00,80.305,80.305,80.305,80.305,80.305,80.305,80.305,80.305,80.305,80.305,80.305
2024-10-15 00:00:00,79.147,79.147,79.147,79.147,79.147,79.147,79.147,79.147,79.147,79.147,79.147
2024-10-16 00:00:00,79.962,79.962,79.962,79.962,79.962,79.962,79.962,79.962,79.962,79.962,79.962
2024-10-17 00:00:00,80.422,80.422,80.422,80.422,80.422,80.422,80.422,80.422,80.422,80.422,80.422
2024-10-18 00:00:00,80.41,80.41,80.41,80.41,80.41,80.41,80.41,80.41,80.41,80.41,80.41
2024-10-21 00:00:00,80.136,80.136,80.136,80.136,80.136,80.136,80.136,80.136,80.136,80.136,80.136
2024-10-22 00:00:00,80.292,80.292,80.292,80.292,80.292,80.292,80.292,80.292,80.292,80.292,80.292
2024-10-23 00:00:00,79.242,79.242,79.242,79.242,79.242,79.242,79.242,79.242,79.242,79.242,79.242
2024-10-24 00:00:00,81.712,81.712,81.712,81.712,81.712,81.712,81.712,81.712,81.712,81.712,81.712
2024-10-25 00:00:00,82.478,82.478,82.478,82.478,82.478,82.478,82.478,82.478,82.478,82.478,82.478
2024-10-28 00:00:00,81.437,81.437,81.437,81.437,81.437,81.437,81.437,81.437,81.437,81.437,81.437
2024-10-29 00:00:00,81.177,81.177,81.177,81.177,81.177,81.177,81.177,81.177,81.177,81.177,81.177
2024-10-30 00:00:00,82.053,82.053,82.053,82.053,82.053,82.053,82.053,82.053,82.053,82.053,82.053
2024-10-31 00:00:00,82.856,82.856,82.856,82.856,82.856,82.856,82.856,82.856,82.856,82.856,82.856
2024-11-01 00:00:00,82.56,82.56,82.56,82.56,82.56,82.56,82.56,82.56,82.56,82.56,82.56
2024-11-04 00:00:00,83.678,83.678,83.678,83.678,83.678,83.678,83.678,83.678,83.678,83.678,83.678
2024-11-05 00:00:00,83.924,83.924,83.924,83.924,83.924,83.924,83.924,83.924,83.924,83.924,83.924
2024-11-06 00:00:00,84.172,84.172,84.172,84.172,84.172,84.172,84.172,84.172,84.172,84.172,84.172
2024-11-07 00:00:00,83.679,83.679,83.679,83.679,83.679,83.679,83.679,83.679,83.679,83.679,83.679
2024-11-08 00:00:00,84.979,84.979,84.979,84.979,84.979,84.979,84.979,84.979,84.979,84.979,84.979
2024-11-12 00:00:00,83.497,83.497,83.497,83.497,83.497,83.497,83.497,83.497,83.497,83.497,83.497
2024-11-13 00:00:00,84.094,84.094,84.094,84.094,84.094,84.094,84.094,84.094,84.094,84.094,84.094
2024-11-14 00:00:00,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7
2024-11-15 00:00:00,83.452,83.452,83.452,83.452,83.452,83.452,83.452,83.452,83.452,83.452,83.452
2024-11-18 00:00:00,82.925,82.925,82.925,82.925,82.925,82.925,82.925,82.925,82.925,82.925,82.925
2024-11-19 00:00:00,83.411,83.411,83.411,83.411,83.411,83.411,83.411,83.411,83.411,83.411,83.411
2024-11-20 00:00:00,83.206,83.206,83.206,83.206,83.206,83.206,83.206,83.206,83.206,83.206,83.206
2024-11-21 00:00:00,83.821,83.821,83.821,83.821,83.821,83.821,83.821,83.821,83.821,83.821,83.821
2024-11-22 00:00:00,83.733,83.733,83.733,83.733,83.733,83.733,83.733,83.733,83.733,83.733,83.733
2024-11-25 00:00:00,83.92,83.92,83.92,83.92,83.92,83.92,83.92,83.92,83.92,83.92,83.92
2024-11-26 00:00:00,83.615,83.615,83.615,83.615,83.615,83.615,83.615,83.615,83.615,83.615,83.615
2024-11-27 00:00:00,83.62,83.62,83.62,83.62,83.62,83.62,83.62,83.62,83.62,83.62,83.62
2024-11-29 00:00:00,83.759,83.759,83.759,83.759,83.759,83.759,83.759,83.759,83.759,83.759,83.759
2024-12-02 00:00:00,83.851,83.851,83.851,83.851,83.851,83.851,83.851,83.851,83.851,83.851,83.851
2024-12-03 00:00:00,83.556,83.556,83.556,83.556,83.556,83.556,83.556,83.556,83.556,83.556,83.556
2024-12-04 00:00:00,83.119,83.119,83.119,83.119,83.119,83.119,83.119,83.119,83.119,83.119,83.119
2024-12-05 00:00:00,83.263,83.263,83.263,83.263,83.263,83.263,83.263,83.263,83.263,83.263,83.263
2024-12-06 00:00:00,82.719,82.719,82.719,82.719,82.719,82.719,82.719,82.719,82.719,82.719,82.719
2024-12-09 00:00:00,82.595,82.595,82.595,82.595,82.595,82.595,82.595,82.595,82.595,82.595,82.595
2024-12-10 00:00:00,82.422,82.422,82.422,82.422,82.422,82.422,82.422,82.422,82.422,82.422,82.422
2024-12-11 00:00:00,82.729,82.729,82.729,82.729,82.729,82.729,82.729,82.729,82.729,82.729,82.729
2024-12-12 00:00:00,82.991,82.991,82.991,82.991,82.991,82.991,82.991,82.991,82.991,82.991,82.991
2024-12-13 00:00:00,81.961,81.961,81.961,81.961,81.961,81.961,81.961,81.961,81.961,81.961,81.961
2024-12-16 00:00:00,81.544,81.544,81.544,81.544,81.544,81.544,81.544,81.544,81.544,81.544,81.544
2024-12-17 00:00:00,80.789,80.789,80.789,80.789,80.789,80.789,80.789,80.789,80.789,80.789,80.789
2024-12-18 00:00:00,81.076,81.076,81.076,81.076,81.076,81.076,81.076,81.076,81.076,81.076,81.076
2024-12-19 00:00:00,80.635,80.635,80.635,80.635,80.635,80.635,80.635,80.635,80.635,80.635,80.635
2024-12-20 00:00:00,80.499,80.499,80.499,80.499,80.499,80.499,80.499,80.499,80.499,80.499,80.499
