,670346AH8 Corp,94973VAN7 Corp,15189WAD2 Corp,02364WAP0 Corp,759509AB8 Corp,761713AT3 Corp,13645RAF1 Corp,98417EAC4 Corp,58013MEC4 Corp,744533BJ8 Corp,976826BE6 Corp,15361GAQ8 Corp,476556CX1 Corp,548661CP0 Corp,867229AE6 Corp,88579EAC9 Corp,75913MAA7 Corp,126408GK3 Corp,74834LAN0 Corp,92343VAF1 Corp,037735CK1 Corp,38141GFD1 Corp
Company,Nucor Corp,Elevance Health Inc,CenterPoint Energy Resources Corp,America Movil SAB de CV,Reliance Inc,Reynolds American Inc,Canadian Pacific Railway Co,Glencore Finance Canada Ltd,McDonald's Corp,Public Service Co of Oklahoma,Wisconsin Power and Light Co,Central Hudson Gas & Electric Corp,Jersey Central Power & Light Co,Lowe's Cos Inc,Suncor Energy Inc,3M Co,Regions Bank/Birmingham AL,CSX Corp,Quest Diagnostics Inc,Verizon Communications Inc,Appalachian Power Co,Goldman Sachs Group Inc/The
Ticker,NUE,ELV,CNP,AMXLMM,RS,BATSLN,CP,GLENLN,MCD,AEP,LNT,FTSCN,FE,LOW,SUCN,MMM,RF,CSX,DGX,VZ,AEP,GS
Rating,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+
Issue Date,2007-12-03 00:00:00,2007-06-08 00:00:00,2007-10-23 00:00:00,2007-10-30 00:00:00,2007-03-30 00:00:00,2007-06-21 00:00:00,2007-05-08 00:00:00,2007-11-20 00:00:00,2007-10-18 00:00:00,2007-11-14 00:00:00,2007-08-15 00:00:00,2007-03-23 00:00:00,2007-12-13 00:00:00,2007-09-11 00:00:00,2007-06-28 00:00:00,2007-03-29 00:00:00,2007-06-26 00:00:00,2007-04-25 00:00:00,2007-06-22 00:00:00,2007-04-03 00:00:00,2007-08-17 00:00:00,2007-10-03 00:00:00
Maturity Date,2037-12-01 00:00:00,2037-06-15 00:00:00,2037-11-01 00:00:00,2037-11-15 00:00:00,2036-11-15 00:00:00,2037-06-15 00:00:00,2037-05-15 00:00:00,2037-11-15 00:00:00,2037-10-15 00:00:00,2037-11-15 00:00:00,2037-08-15 00:00:00,2037-03-23 00:00:00,2037-06-01 00:00:00,2037-09-15 00:00:00,2038-06-15 00:00:00,2037-03-15 00:00:00,2037-06-26 00:00:00,2037-05-01 00:00:00,2037-07-01 00:00:00,2037-04-01 00:00:00,2037-08-15 00:00:00,2037-10-01 00:00:00
2018-03-09 00:00:00,80.008,80.008,80.008,118.728,80.008,80.008,123.872,120.444,125.879,128.614,129.059,80.008,80.008,130.971,127.877,80.008,80.008,80.008,80.008,115.86,80.008,124.674
2018-03-12 00:00:00,79.834,79.834,79.834,118.994,79.834,79.834,124.154,120.707,126.162,128.899,129.386,79.834,79.834,131.263,128.173,79.834,79.834,79.834,79.834,116.105,79.834,125.25
2018-03-13 00:00:00,79.405,79.405,79.405,119.209,79.405,79.405,124.377,120.676,126.071,129.126,129.674,79.405,79.405,131.815,128.404,79.405,79.405,79.405,79.405,116.31,79.405,124.8
2018-03-14 00:00:00,79.311,79.311,79.311,119.823,79.311,79.311,124.217,121.339,126.441,129.669,130.352,79.311,79.311,132.304,129,79.311,79.311,79.311,79.311,116.687,79.311,125.27
2018-03-15 00:00:00,78.875,78.875,78.875,119.395,78.875,78.875,124.153,121.238,126.588,129.515,130.285,78.875,78.875,132.006,128.94,78.875,78.875,78.875,78.875,116.495,78.875,124.808
2018-03-16 00:00:00,79.209,79.209,79.209,119.156,79.209,79.209,123.828,120.938,126.488,129.178,129.944,79.209,79.209,131.664,128.596,79.209,79.209,79.209,79.209,116.548,79.209,125.44
2018-03-19 00:00:00,78.858,78.858,78.858,119.126,78.858,78.858,124.525,120.895,126.263,129.133,129.877,78.858,78.858,131.6,128.521,78.858,78.858,78.858,78.858,116.381,78.858,124.789
2018-03-20 00:00:00,78.813,78.813,78.813,118.604,78.813,78.813,123.97,120.386,125.707,128.568,129.303,78.813,78.813,131.023,128.045,78.813,78.813,78.813,78.813,116.005,78.813,124.205
2018-03-21 00:00:00,79.229,79.229,79.229,118.679,79.229,79.229,124.047,119.808,126.133,128.648,129.403,79.229,79.229,131.104,128.131,79.229,79.229,79.229,79.229,116.076,79.229,123.89
2018-03-22 00:00:00,78.714,78.714,78.714,118.968,78.714,78.714,124.916,120.553,126.646,129.53,130.409,78.714,78.714,131.721,128.442,78.714,78.714,78.714,78.714,116.276,78.714,124.376
2018-03-23 00:00:00,78.696,78.696,78.696,117.98,78.696,78.696,125.264,120.788,126.833,129.874,130.332,78.696,78.696,131.872,128.456,78.696,78.696,78.696,78.696,115.881,78.696,124.174
2018-03-26 00:00:00,78.493,78.493,78.493,117.725,78.493,78.493,124.616,120.064,126.233,129.216,129.711,78.493,78.493,131.233,127.943,78.493,78.493,78.493,78.493,115.646,78.493,123.975
2018-03-27 00:00:00,78.714,78.714,78.714,118.635,78.714,78.714,125.158,121.328,127.518,130.642,131.177,78.714,78.714,132.56,129.096,78.714,78.714,78.714,78.714,117.371,78.714,125.455
2018-03-28 00:00:00,78.346,78.346,78.346,118.65,78.346,78.346,125.001,119.196,127.353,130.474,131.331,78.346,78.346,132.224,128.902,78.346,78.346,78.346,78.346,116.859,78.346,124.825
2018-03-29 00:00:00,78.609,78.609,78.609,119.381,78.609,78.609,126.371,119.714,128.196,130.688,132.36,78.609,78.609,133.228,129.34,78.609,78.609,78.609,78.609,117.48,78.609,125.875
2018-04-02 00:00:00,78.194,78.194,78.194,119.738,78.194,78.194,126.061,119.93,128.248,130.935,132.61,78.194,78.194,133.439,129.586,78.194,78.194,78.194,78.194,117.69,78.194,126.338
2018-04-03 00:00:00,78.318,78.318,78.318,119.322,78.318,78.318,125.395,119.356,126.836,130.291,131.651,78.318,78.318,132.784,129.005,78.318,78.318,78.318,78.318,117.113,78.318,125.741
2018-04-04 00:00:00,78.48,78.48,78.48,119.117,78.48,78.48,124.777,119.093,126.344,129.783,130.93,78.48,78.48,132.265,128.47,78.48,78.48,78.48,78.48,116.547,78.48,125.488
2018-04-05 00:00:00,79.324,79.324,79.324,118.648,79.324,79.324,124.076,118.971,126.436,129.271,130.408,79.324,79.324,131.775,128.012,79.324,79.324,79.324,79.324,116.501,79.324,125.785
2018-04-06 00:00:00,78.954,78.954,78.954,119.504,78.954,78.954,124.98,119.781,127.494,130.197,131.353,78.954,78.954,132.719,128.951,78.954,78.954,78.954,78.954,117.312,78.954,126.573
2018-04-09 00:00:00,79.518,79.518,79.518,119.449,79.518,79.518,124.987,119.791,127.484,130.212,131.366,79.518,79.518,132.764,129.243,79.518,79.518,79.518,79.518,117.321,79.518,127.112
2018-04-10 00:00:00,80.039,80.039,80.039,119.025,80.039,80.039,124.232,119.397,127.225,129.75,130.893,80.039,80.039,132.292,128.772,80.039,80.039,80.039,80.039,116.93,80.039,126.053
2018-04-11 00:00:00,80.714,80.714,80.714,119.274,80.714,80.714,124.497,119.651,127.743,130.02,131.17,80.714,80.714,132.571,129.06,80.714,80.714,80.714,80.714,117.49,80.714,126.176
2018-04-12 00:00:00,81.184,81.184,81.184,119.074,81.184,81.184,123.662,118.9,126.969,129.161,130.343,81.184,81.184,131.693,128.224,81.184,81.184,81.184,81.184,116.756,81.184,125.472
2018-04-13 00:00:00,81.639,81.639,81.639,119.295,81.639,81.639,123.891,119.102,127.207,129.69,130.664,81.639,81.639,132.247,128.496,81.639,81.639,81.639,81.639,116.959,81.639,125.792
2018-04-16 00:00:00,81.844,81.844,81.844,119.347,81.844,81.844,123.95,119.537,127.262,129.746,130.821,81.844,81.844,132.304,128.555,81.844,81.844,81.844,81.844,117.005,81.844,125.703
2018-04-17 00:00:00,82.287,82.287,82.287,119.303,82.287,82.287,123.904,119.835,127.133,129.745,130.778,82.287,82.287,132.254,129.578,82.287,82.287,82.287,82.287,116.964,82.287,125.491
2018-04-18 00:00:00,83.523,83.523,83.523,118.85,83.523,83.523,123.699,119.402,126.659,129.262,130.302,83.523,83.523,132.077,129.083,83.523,83.523,83.523,83.523,116.334,83.523,124.353
2018-04-19 00:00:00,83.553,83.553,83.553,118.29,83.553,83.553,123.119,118.812,126.023,128.653,129.679,83.553,83.553,131.453,128.437,83.553,83.553,83.553,83.553,115.528,83.553,123.342
2018-04-20 00:00:00,83.082,83.082,83.082,117.524,83.082,83.082,122.299,117.716,124.642,127.787,128.786,83.082,83.082,130.572,127.547,83.082,83.082,83.082,83.082,114.771,83.082,122.903
2018-04-23 00:00:00,83.26,83.26,83.26,117.613,83.26,83.26,122.315,117.796,124.669,127.805,128.87,83.26,83.26,130.589,127.565,83.26,83.26,83.26,83.26,114.797,83.26,122.695
2018-04-24 00:00:00,83.658,83.658,83.658,117.192,83.658,83.658,121.867,117.388,124.351,127.332,128.709,83.658,83.658,130.019,126.527,83.658,83.658,83.658,83.658,114.392,83.658,122.284
2018-04-25 00:00:00,83.436,83.436,83.436,116.726,83.436,83.436,121.397,116.968,123.873,126.849,128.213,83.436,83.436,129.525,125.975,83.436,83.436,83.436,83.436,113.982,83.436,121.59
2018-04-26 00:00:00,84.342,84.342,84.342,117.292,84.342,84.342,121.933,117.503,124.383,127.458,128.837,84.342,84.342,130.11,126.546,84.342,84.342,84.342,84.342,114.514,84.342,121.981
2018-04-27 00:00:00,84.132,84.132,84.132,117.414,84.132,84.132,122.364,117.98,124.892,127.869,129.28,84.132,84.132,130.576,127.103,84.132,84.132,84.132,84.132,114.877,84.132,122.51
2018-04-30 00:00:00,84.126,84.126,84.126,117.851,84.126,84.126,122.693,119.366,125.556,128.398,129.628,84.126,84.126,130.409,127.184,84.126,84.126,84.126,84.126,114.941,84.126,121.249
2018-05-01 00:00:00,83.68,83.68,83.68,117.728,83.68,83.68,122.575,117.925,124.653,128.295,129.515,83.68,83.68,129.948,126.894,83.68,83.68,83.68,83.68,114.709,83.68,120.979
2018-05-02 00:00:00,83.796,83.796,83.796,116.941,83.796,83.796,122.404,117.774,125.333,128.117,129.654,83.796,83.796,129.142,127.068,83.796,83.796,83.796,83.796,114.452,83.796,121.141
2018-05-03 00:00:00,83.473,83.473,83.473,116.263,83.473,83.473,122.689,118.059,124.96,128.284,129.983,83.473,83.473,130.309,127.362,83.473,83.473,83.473,83.473,114.341,83.473,121.656
2018-05-04 00:00:00,83.702,83.702,83.702,116.162,83.702,83.702,122.633,118.008,124.673,128.286,129.924,83.702,83.702,130.24,127.295,83.702,83.702,83.702,83.702,113.961,83.702,121.141
2018-05-07 00:00:00,83.894,83.894,83.894,116.07,83.894,83.894,122.258,117.92,124.852,128.189,129.823,83.894,83.894,129.521,126.672,83.894,83.894,83.894,83.894,113.877,83.894,121.237
2018-05-08 00:00:00,83.358,83.358,83.358,115.86,83.358,83.358,121.98,117.448,124.437,128.246,129.518,83.358,83.358,129.199,126.39,83.358,83.358,83.358,83.358,113.631,83.358,121.085
2018-05-09 00:00:00,83.814,83.814,83.814,115.906,83.814,83.814,121.594,117.13,123.741,127.876,129.125,83.814,83.814,128.954,126.123,83.814,83.814,83.814,83.814,113.451,83.814,121.584
2018-05-10 00:00:00,84.194,84.194,84.194,116.634,84.194,84.194,121.99,117.486,124.424,128.288,129.547,84.194,84.194,129.569,127.215,84.194,84.194,84.194,84.194,114.277,84.194,122.834
2018-05-11 00:00:00,84.757,84.757,84.757,116.848,84.757,84.757,122.133,117.627,124.446,128.439,129.701,84.757,84.757,129.72,127.373,84.757,84.757,84.757,84.757,114.634,84.757,122.664
2018-05-14 00:00:00,84.791,84.791,84.791,116.241,84.791,84.791,121.561,117.065,123.867,127.931,129.097,84.791,84.791,129.123,127.345,84.791,84.791,84.791,84.791,114.125,84.791,121.61
2018-05-15 00:00:00,85.386,85.386,85.386,116.082,85.386,85.386,120.574,116.179,122.855,126.955,128.048,85.386,85.386,128.078,126.05,85.386,85.386,85.386,85.386,112.961,85.386,120.321
2018-05-16 00:00:00,85.262,85.262,85.262,115.706,85.262,85.262,120.16,115.831,122.455,126.627,127.64,85.262,85.262,127.676,125.867,85.262,85.262,85.262,85.262,112.624,85.262,120.011
2018-05-17 00:00:00,85.57,85.57,85.57,115.474,85.57,85.57,119.91,115.611,122.249,126.386,127.376,85.57,85.57,127.432,125.61,85.57,85.57,85.57,85.57,112.403,85.57,119.488
2018-05-18 00:00:00,85.478,85.478,85.478,115.701,85.478,85.478,120.621,115.594,122.781,127.013,128.167,85.478,85.478,128.222,126.265,85.478,85.478,85.478,85.478,112.929,85.478,120.281
2018-05-21 00:00:00,85.679,85.679,85.679,115.436,85.679,85.679,120.561,115.554,122.722,127.323,128.098,85.679,85.679,128.577,126.207,85.679,85.679,85.679,85.679,112.874,85.679,120.08
2018-05-22 00:00:00,86.078,86.078,86.078,115.672,86.078,86.078,120.671,115.444,122.854,127.438,128.599,86.078,86.078,128.685,126.331,86.078,86.078,86.078,86.078,115.571,86.078,120.16
2018-05-23 00:00:00,85.603,85.603,85.603,116.041,85.603,85.603,121.715,116.25,123.74,128.29,129.272,85.603,85.603,129.138,126.899,85.603,85.603,85.603,85.603,116.458,85.603,120.57
2018-05-24 00:00:00,85.327,85.327,85.327,116.239,85.327,85.327,121.995,116.528,124.008,128.565,129.546,85.327,85.327,129.326,126.876,85.327,85.327,85.327,85.327,116.746,85.327,120.856
2018-05-25 00:00:00,84.474,84.474,84.474,116.707,84.474,84.474,122.493,116.932,124.514,129.062,130.098,84.474,84.474,129.882,127.398,84.474,84.474,84.474,84.474,117.208,84.474,121.328
2018-05-29 00:00:00,83.895,83.895,83.895,117.657,83.895,83.895,124.506,116.318,126.069,130.89,132.166,83.895,83.895,131.439,129.022,83.895,83.895,83.895,83.895,118.297,83.895,120.777
2018-05-30 00:00:00,84.699,84.699,84.699,117.161,84.699,84.699,123.481,117.447,125.044,129.934,131.063,84.699,84.699,130.378,127.971,84.699,84.699,84.699,84.699,117.169,84.699,119.924
2018-05-31 00:00:00,84.65,84.65,84.65,117.145,84.65,84.65,122.423,114.365,124.882,129.934,131.194,84.65,84.65,130.233,127.595,84.65,84.65,84.65,84.65,117.129,84.65,119.697
2018-06-01 00:00:00,84.478,84.478,84.478,116.774,84.478,84.478,122.155,113.803,124.583,129.563,130.582,84.478,84.478,130.058,127.261,84.478,84.478,84.478,84.478,116.412,84.478,120.103
2018-06-04 00:00:00,84.384,84.384,84.384,116.514,84.384,84.384,121.376,114.183,123.986,128.945,129.951,84.384,84.384,129.548,126.294,84.384,84.384,84.384,84.384,115.867,84.384,119.957
2018-06-05 00:00:00,84.76,84.76,84.76,115.931,84.76,84.76,121.495,114.29,124.115,128.77,130.077,84.76,84.76,129.672,126.417,84.76,84.76,84.76,84.76,115.889,84.76,119.693
2018-06-06 00:00:00,84.527,84.527,84.527,115.361,84.527,84.527,120.974,113.836,123.579,128.217,129.513,84.527,84.527,129.123,125.887,84.527,84.527,84.527,84.527,115.283,84.527,119.24
2018-06-07 00:00:00,84.787,84.787,84.787,115.783,84.787,84.787,121.654,114.428,124.263,128.927,130.206,84.787,84.787,129.173,125.387,84.787,84.787,84.787,84.787,115.996,84.787,119.85
2018-06-08 00:00:00,84.712,84.712,84.712,115.399,84.712,84.712,121.229,114.062,123.834,128.527,129.753,84.712,84.712,129.101,125.672,84.712,84.712,84.712,84.712,115.267,84.712,119.322
2018-06-11 00:00:00,84.816,84.816,84.816,114.86,84.816,84.816,121.139,114.237,123.743,128.45,129.044,84.816,84.816,129.005,125.093,84.816,84.816,84.816,84.816,115.334,84.816,119.38
2018-06-12 00:00:00,85.248,85.248,85.248,114.844,85.248,85.248,121.335,114.119,123.344,128.411,128.899,85.248,85.248,129.255,124.607,85.248,85.248,85.248,85.248,115.337,85.248,119.593
2018-06-13 00:00:00,85.281,85.281,85.281,114.528,85.281,85.281,121.285,114.071,122.867,128.444,129.313,85.281,85.281,129.204,124.99,85.281,85.281,85.281,85.281,115.285,85.281,119.285
2018-06-14 00:00:00,85.552,85.552,85.552,115.184,85.552,85.552,121.764,114.487,123.511,128.949,130.274,85.552,85.552,129.707,125.478,85.552,85.552,85.552,85.552,115.719,85.552,119.91
2018-06-15 00:00:00,85.338,85.338,85.338,115.2,85.338,85.338,122.027,114.71,123.771,129.214,130.241,85.338,85.338,129.694,125.434,85.338,85.338,85.338,85.338,115.957,85.338,119.89
2018-06-18 00:00:00,85.263,85.263,85.263,115.261,85.263,85.263,121.957,114.256,123.787,129.026,129.493,85.263,85.263,129.334,125.105,85.263,85.263,85.263,85.263,115.816,85.263,119.762
2018-06-19 00:00:00,84.273,84.273,84.273,115.048,84.273,84.273,121.597,114.169,123.506,128.48,129.699,84.273,84.273,129.276,124.442,84.273,84.273,84.273,84.273,114.693,84.273,119.471
2018-06-20 00:00:00,84.578,84.578,84.578,114.543,84.578,84.578,121.019,113.568,122.726,127.634,129.889,84.578,84.578,127.95,123.88,84.578,84.578,84.578,84.578,113.345,84.578,117.857
2018-06-21 00:00:00,84.474,84.474,84.474,115.316,84.474,84.474,121.554,113.915,122.57,128.251,130.363,84.474,84.474,128.101,124.295,84.474,84.474,84.474,84.474,113.038,84.474,117.449
2018-06-22 00:00:00,84.92,84.92,84.92,115.328,84.92,84.92,120.543,113.901,122.576,127.401,130.366,84.92,84.92,127.734,123.432,84.92,84.92,84.92,84.92,113.152,84.92,117.473
2018-06-25 00:00:00,84.317,84.317,84.317,115.58,84.317,84.317,120.767,113.83,122.623,127.598,130.204,84.317,84.317,127.344,123.346,84.317,84.317,84.317,84.317,113.354,84.317,117.404
2018-06-26 00:00:00,84.285,84.285,84.285,115.519,84.285,84.285,120.675,113.291,122.431,127.061,129.188,84.285,84.285,127.47,123.218,84.285,84.285,84.285,84.285,113.41,84.285,117.96
2018-06-27 00:00:00,84.249,84.249,84.249,116.163,84.249,84.249,121.356,113.898,122.516,128.209,129.918,84.249,84.249,128.415,124.603,84.249,84.249,84.249,84.249,114.171,84.249,118.615
2018-06-28 00:00:00,83.117,83.117,83.117,116.08,83.117,83.117,121.255,113.367,122.301,127.637,129.809,83.117,83.117,128.296,124.481,83.117,83.117,83.117,83.117,113.963,83.117,118.058
2018-06-29 00:00:00,83.143,83.143,83.143,115.991,83.143,83.143,120.6,113.106,122.458,127.349,129.487,83.143,83.143,128.178,124.341,83.143,83.143,83.143,83.143,113.937,83.143,118.605
2018-07-02 00:00:00,83.285,83.285,83.285,115.915,83.285,83.285,120.397,113.181,121.665,127.104,129.314,83.285,83.285,127.734,123.982,83.285,83.285,83.285,83.285,113.786,83.285,118.603
2018-07-03 00:00:00,83.405,83.405,83.405,116.434,83.405,83.405,120.949,111.383,122.67,127.678,129.907,83.405,83.405,128.107,124.569,83.405,83.405,83.405,83.405,114.284,83.405,119.745
2018-07-05 00:00:00,83.25,83.25,83.25,116.665,83.25,83.25,120.963,111.465,122.503,128.38,129.921,83.25,83.25,128.119,124.967,83.25,83.25,83.25,83.25,114.725,83.25,120.032
2018-07-06 00:00:00,83.401,83.401,83.401,116.812,83.401,83.401,121.115,111.595,122.668,128.214,130.085,83.401,83.401,128.278,125.179,83.401,83.401,83.401,83.401,115.018,83.401,120.177
2018-07-09 00:00:00,83.468,83.468,83.468,116.878,83.468,83.468,120.57,112.105,122.228,127.843,129.496,83.468,83.468,127.482,125.24,83.468,83.468,83.468,83.468,115.033,83.468,120.869
2018-07-10 00:00:00,83.804,83.804,83.804,117.182,83.804,83.804,120.677,112.197,122.483,127.952,129.609,83.804,83.804,127.57,125.831,83.804,83.804,83.804,83.804,115.134,83.804,121.116
2018-07-11 00:00:00,83.118,83.118,83.118,117.235,83.118,83.118,120.731,112.243,123.133,128.008,129.667,83.118,83.118,126.767,125.825,83.118,83.118,83.118,83.118,115.183,83.118,120.989
2018-07-12 00:00:00,82.935,82.935,82.935,117.425,82.935,82.935,121.058,112.28,123.698,128.051,129.672,82.935,82.935,126.828,126.132,82.935,82.935,82.935,82.935,115.34,82.935,120.804
2018-07-13 00:00:00,82.875,82.875,82.875,117.531,82.875,82.875,121.412,112.595,124.06,128.915,131.899,82.875,82.875,127.204,126.274,82.875,82.875,82.875,82.875,115.676,82.875,121.526
2018-07-16 00:00:00,82.32,82.32,82.32,117.163,82.32,82.32,121.127,112.249,123.322,128.624,131.457,82.32,82.32,126.583,125.806,82.32,82.32,82.32,82.32,115.485,82.32,120.899
2018-07-17 00:00:00,82.236,82.236,82.236,117.126,82.236,82.236,121.093,112.218,123.277,128.06,131.413,82.236,82.236,127.008,125.768,82.236,82.236,82.236,82.236,115.779,82.236,120.852
2018-07-18 00:00:00,82.26,82.26,82.26,117.271,82.26,82.26,120.819,111.989,123.005,127.771,131.111,82.26,82.26,126.606,125.174,82.26,82.26,82.26,82.26,115.54,82.26,120.516
2018-07-19 00:00:00,82.095,82.095,82.095,117.613,82.095,82.095,121.302,112.401,123.478,128.547,131.639,82.095,82.095,127.039,125.897,82.095,82.095,82.095,82.095,116.085,82.095,121.066
2018-07-20 00:00:00,82.191,82.191,82.191,116.914,82.191,82.191,120.582,111.792,122.647,127.56,130.85,82.191,82.191,126.218,124.96,82.191,82.191,82.191,82.191,115.428,82.191,120.197
2018-07-23 00:00:00,82.121,82.121,82.121,116.151,82.121,82.121,119.818,111.149,121.967,127.173,129.848,82.121,82.121,125.335,124.162,82.121,82.121,82.121,82.121,116.279,82.121,119.883
2018-07-24 00:00:00,82.307,82.307,82.307,116.332,82.307,82.307,119.78,111.219,122.614,128.038,129.941,82.307,82.307,125.853,124.731,82.307,82.307,82.307,82.307,117.609,82.307,120.592
2018-07-25 00:00:00,82.281,82.281,82.281,116.177,82.281,82.281,119.348,110.853,122.174,127.926,129.393,82.281,82.281,125.257,124.236,82.281,82.281,82.281,82.281,117.182,82.281,120.266
2018-07-26 00:00:00,82.872,82.872,82.872,116.261,82.872,82.872,119.873,110.925,122.433,127.478,129.484,82.872,82.872,125.257,124.624,82.872,82.872,82.872,82.872,117.194,82.872,120.881
2018-11-06 00:00:00,78.803,78.803,78.803,112.194,78.803,78.803,115.044,109.337,116.651,121.663,121.382,78.803,78.803,120.752,117.576,78.803,78.803,78.803,78.803,113.528,78.803,117.083
2018-11-07 00:00:00,79.093,79.093,79.093,112.305,79.093,79.093,115.459,109.72,117.05,121.89,121.592,79.093,79.093,121.094,118.138,79.093,79.093,79.093,79.093,113.757,79.093,117.258
2018-11-08 00:00:00,79.045,79.045,79.045,112.668,79.045,79.045,115.502,109.54,116.942,121.966,121.452,79.045,79.045,121.185,118.031,79.045,79.045,79.045,79.045,113.569,79.045,117.212
2018-11-09 00:00:00,78.041,78.041,78.041,113.036,78.041,78.041,116.096,109.846,117.489,122.569,122.013,78.041,78.041,122.026,118.409,78.041,78.041,78.041,78.041,113.996,78.041,117.297
2018-11-13 00:00:00,75.594,75.594,75.594,113.155,75.594,75.594,116.28,109.59,117.428,123.064,121.806,75.594,75.594,122.022,117.508,75.594,75.594,75.594,75.594,114.051,75.594,116.441
2018-11-14 00:00:00,75.931,75.931,75.931,113.148,75.931,75.931,116.388,109.184,117.321,123.126,121.865,75.931,75.931,121.861,116.649,75.931,75.931,75.931,75.931,113.762,75.931,114.852
2018-11-15 00:00:00,74.077,74.077,74.077,113.182,74.077,74.077,116,108.879,117.144,123.331,122.047,74.077,74.077,121.449,116.014,74.077,74.077,74.077,74.077,113.657,74.077,114.596
2018-11-16 00:00:00,74.363,74.363,74.363,113.197,74.363,74.363,116.397,109.088,117.555,123.993,122.732,74.363,74.363,121.957,117.081,74.363,74.363,74.363,74.363,114.25,74.363,114.752
2018-11-19 00:00:00,70.462,70.462,70.462,113.806,70.462,70.462,116.347,109.132,117.622,124.063,122.801,70.462,70.462,121.262,116.769,70.462,70.462,70.462,70.462,114.018,70.462,114.621
2018-11-20 00:00:00,71.727,71.727,71.727,113.006,71.727,71.727,115.967,108.38,117.328,122.655,122.75,71.727,71.727,121.392,116.52,71.727,71.727,71.727,71.727,113.713,71.727,114.164
2018-11-21 00:00:00,73.299,73.299,73.299,113.078,73.299,73.299,116.476,108.056,117.403,122.884,122.698,73.299,73.299,121.452,116.819,73.299,73.299,73.299,73.299,113.797,73.299,114.902
2018-11-23 00:00:00,71.468,71.468,71.468,113.138,71.468,71.468,116.785,108.406,117.532,123.176,122.992,71.468,71.468,121.891,116.869,71.468,71.468,71.468,71.468,114.045,71.468,115.337
2019-01-25 00:00:00,75.401,75.401,75.401,118.5,75.401,75.401,116.915,109.887,118.633,124.376,126.265,75.401,75.401,119.248,120.479,75.401,75.401,75.401,75.401,112.532,75.401,120.284
2019-01-28 00:00:00,74.196,74.196,74.196,118.362,74.196,74.196,117.076,109.749,119.032,124.502,126.395,74.196,74.196,119.575,120.239,74.196,74.196,74.196,74.196,112.636,74.196,120.408
2019-01-29 00:00:00,74.703,74.703,74.703,118.622,74.703,74.703,117.688,109.8,119.173,124.925,126.575,74.703,74.703,119.583,120.462,74.703,74.703,74.703,74.703,113.007,74.703,120.597
2019-01-30 00:00:00,75.88,75.88,75.88,118.703,75.88,75.88,118.137,110.054,119.1,125.392,127.022,75.88,75.88,119.989,120.777,75.88,75.88,75.88,75.88,113.401,75.88,121.812
2019-01-31 00:00:00,75.352,75.352,75.352,119.418,75.352,75.352,118.701,111.213,120.176,126.028,127.701,75.352,75.352,120.579,121.748,75.352,75.352,75.352,75.352,114.238,75.352,122.16
2019-02-01 00:00:00,74.861,74.861,74.861,119.245,74.861,74.861,118.095,110.966,119.742,124.387,127.012,74.861,74.861,120.403,121.79,74.861,74.861,74.861,74.861,113.834,74.861,121.544
2019-02-04 00:00:00,76.071,76.071,76.071,119.666,76.071,76.071,118.089,110.759,119.525,123.979,126.537,76.071,76.071,120.191,121.433,76.071,76.071,76.071,76.071,113.478,76.071,121.317
2019-02-05 00:00:00,75.689,75.689,75.689,119.087,75.689,75.689,118.287,110.99,120.406,124.184,126.782,75.689,75.689,120.371,122.066,75.689,75.689,75.689,75.689,113.651,75.689,121.618
2019-02-06 00:00:00,75.621,75.621,75.621,119.096,75.621,75.621,118.367,110.886,120.477,124.265,126.853,75.621,75.621,120.878,122.07,75.621,75.621,75.621,75.621,113.719,75.621,121.025
2019-02-07 00:00:00,74.62,74.62,74.62,119.44,74.62,74.62,118.784,110.643,120.21,124.692,127.305,74.62,74.62,121.221,122.056,74.62,74.62,74.62,74.62,114.044,74.62,120.939
2019-02-08 00:00:00,74.196,74.196,74.196,119.984,74.196,74.196,119.127,110.757,120.595,125.049,127.675,74.196,74.196,121.533,121.933,74.196,74.196,74.196,74.196,114.336,74.196,120.728
2019-02-11 00:00:00,73.872,73.872,73.872,119.957,73.872,73.872,118.92,110.857,120.401,124.844,127.453,73.872,73.872,121.336,121.886,73.872,73.872,73.872,73.872,116.144,73.872,120.923
2020-01-16 00:00:00,70.904,70.904,70.904,134.418,70.904,70.904,136.446,124.089,138.057,140.602,138.985,70.904,70.904,135.398,140.585,70.904,70.904,70.904,70.904,131.581,70.904,140.32
2020-01-17 00:00:00,71.031,71.031,71.031,134.652,71.031,71.031,136.96,123.993,138.285,140.811,139.021,71.031,71.031,135.531,141.173,71.031,71.031,71.031,71.031,131.736,71.031,141.508
