,88732JAJ7 Corp,314275AC2 Corp,53079EAN4 Corp,53079EAN4 Corp_3,92553PAC6 Corp
Company,Time Warner Cable LLC,Macy's Retail Holdings LLC,Liberty Mutual Group Inc,Liberty Mutual Group Inc,Paramount Global
Ticker,CHTR,M,LIBMUT,LIBMUT,PARA
Rating,BB+,BB+,BB+,BB+,BB+
Issue Date,2007-10-30 00:00:00,2007-03-12 00:00:00,2007-03-07 00:00:00,2007-03-07 00:00:00,2007-10-05 00:00:00
Maturity Date,2037-05-01 00:00:00,2037-03-15 00:00:00,2037-03-15 00:00:00,2037-03-15 00:00:00,2037-10-05 00:00:00
2021-05-14 00:00:00,14.069,14.069,14.069,14.069,14.069
2021-05-17 00:00:00,13.959,13.959,13.959,13.959,13.959
2021-05-18 00:00:00,14.021,14.021,14.021,14.021,14.021
2021-05-19 00:00:00,14.48,14.48,14.48,14.48,14.48
2021-05-20 00:00:00,14.406,14.406,14.406,14.406,14.406
2021-05-21 00:00:00,14.606,14.606,14.606,14.606,14.606
2021-05-24 00:00:00,14.5,14.5,14.5,14.5,14.5
2021-05-25 00:00:00,14.5,14.5,14.5,14.5,14.5
2021-05-26 00:00:00,14.27,14.27,14.27,14.27,14.27
2021-05-27 00:00:00,14.441,14.441,14.441,14.441,14.441
2021-05-28 00:00:00,14.418,14.418,14.418,14.418,14.418
2021-06-01 00:00:00,14.267,14.267,14.267,14.267,14.267
2021-06-02 00:00:00,14.029,14.029,14.029,14.029,14.029
2021-06-03 00:00:00,13.901,13.901,13.901,13.901,13.901
2021-06-04 00:00:00,13.798,13.798,13.798,13.798,13.798
2021-06-07 00:00:00,13.292,13.292,13.292,13.292,13.292
2021-06-08 00:00:00,13.353,13.353,13.353,13.353,13.353
2021-06-09 00:00:00,13.305,13.305,13.305,13.305,13.305
2021-06-10 00:00:00,13.221,13.221,13.221,13.221,13.221
2021-06-11 00:00:00,13.157,13.157,13.157,13.157,13.157
2021-06-14 00:00:00,13.163,13.163,13.163,13.163,13.163
2021-06-15 00:00:00,12.359,12.359,12.359,12.359,12.359
2021-06-16 00:00:00,12.286,12.286,12.286,12.286,12.286
2021-06-17 00:00:00,12.253,12.253,12.253,12.253,12.253
2021-06-18 00:00:00,12.35,12.35,12.35,12.35,12.35
2021-06-21 00:00:00,12.516,12.516,12.516,12.516,12.516
2021-06-22 00:00:00,12.456,12.456,12.456,12.456,12.456
2021-06-23 00:00:00,12.324,12.324,12.324,12.324,12.324
2021-06-24 00:00:00,12.183,12.183,12.183,12.183,12.183
2021-06-25 00:00:00,11.921,11.921,11.921,11.921,11.921
2021-06-28 00:00:00,11.887,11.887,11.887,11.887,11.887
2021-06-29 00:00:00,11.759,11.759,11.759,11.759,11.759
2021-06-30 00:00:00,11.632,11.632,11.632,11.632,11.632
2021-07-01 00:00:00,11.036,11.036,11.036,11.036,11.036
2021-07-02 00:00:00,10.957,10.957,10.957,10.957,10.957
2021-07-06 00:00:00,10.696,10.696,10.696,10.696,10.696
2021-07-07 00:00:00,10.691,10.691,10.691,10.691,10.691
2021-07-08 00:00:00,11.34,11.34,11.34,11.34,11.34
2021-07-09 00:00:00,10.953,10.953,10.953,10.953,10.953
2021-07-12 00:00:00,11.146,11.146,11.146,11.146,11.146
2021-07-13 00:00:00,11.254,11.254,11.254,11.254,11.254
2021-07-14 00:00:00,11.38,11.38,11.38,11.38,11.38
2021-07-15 00:00:00,11.992,11.992,11.992,11.992,11.992
2021-07-16 00:00:00,12.632,12.632,12.632,12.632,12.632
2021-07-19 00:00:00,14.077,14.077,14.077,14.077,14.077
2021-07-20 00:00:00,13.955,13.955,13.955,13.955,13.955
2021-07-21 00:00:00,13.244,13.244,13.244,13.244,13.244
2021-07-22 00:00:00,12.963,12.963,12.963,12.963,12.963
2021-07-23 00:00:00,12.873,12.873,12.873,12.873,12.873
2021-07-26 00:00:00,13.863,13.863,13.863,13.863,13.863
2021-07-27 00:00:00,14.464,14.464,14.464,14.464,14.464
2021-07-28 00:00:00,14.264,14.264,14.264,14.264,14.264
2021-07-29 00:00:00,13.88,13.88,13.88,13.88,13.88
2021-07-30 00:00:00,13.909,13.909,13.909,13.909,13.909
2021-08-02 00:00:00,13.876,13.876,13.876,13.876,13.876
2021-08-03 00:00:00,13.968,13.968,13.968,13.968,13.968
2021-08-04 00:00:00,14.465,14.465,14.465,14.465,14.465
2021-08-05 00:00:00,14.907,14.907,14.907,14.907,14.907
2021-08-06 00:00:00,14.741,14.741,14.741,14.741,14.741
2021-08-09 00:00:00,15.722,15.722,15.722,15.722,15.722
2021-08-10 00:00:00,15.314,15.314,15.314,15.314,15.314
2021-08-11 00:00:00,15.492,15.492,15.492,15.492,15.492
2021-08-12 00:00:00,15.169,15.169,15.169,15.169,15.169
2021-08-13 00:00:00,15.324,15.324,15.324,15.324,15.324
2021-08-16 00:00:00,15.568,15.568,15.568,15.568,15.568
2021-08-17 00:00:00,15.435,15.435,15.435,15.435,15.435
2021-08-18 00:00:00,15.315,15.315,15.315,15.315,15.315
2021-08-19 00:00:00,15.777,15.777,15.777,15.777,15.777
2021-08-20 00:00:00,15.981,15.981,15.981,15.981,15.981
2021-08-23 00:00:00,15.644,15.644,15.644,15.644,15.644
2021-08-24 00:00:00,15.107,15.107,15.107,15.107,15.107
2021-08-25 00:00:00,14.584,14.584,14.584,14.584,14.584
2021-08-26 00:00:00,14.378,14.378,14.378,14.378,14.378
2021-08-27 00:00:00,14.129,14.129,14.129,14.129,14.129
2021-08-30 00:00:00,13.596,13.596,13.596,13.596,13.596
2021-08-31 00:00:00,13.75,13.75,13.75,13.75,13.75
2021-09-01 00:00:00,13.719,13.719,13.719,13.719,13.719
2021-09-02 00:00:00,13.244,13.244,13.244,13.244,13.244
2021-09-03 00:00:00,13.231,13.231,13.231,13.231,13.231
2021-09-07 00:00:00,13.29,13.29,13.29,13.29,13.29
2021-09-08 00:00:00,13.192,13.192,13.192,13.192,13.192
2021-09-09 00:00:00,13.372,13.372,13.372,13.372,13.372
2021-09-10 00:00:00,13.46,13.46,13.46,13.46,13.46
2021-09-13 00:00:00,13.485,13.485,13.485,13.485,13.485
2021-09-14 00:00:00,13.364,13.364,13.364,13.364,13.364
2021-09-15 00:00:00,13.331,13.331,13.331,13.331,13.331
2021-09-16 00:00:00,13.197,13.197,13.197,13.197,13.197
2021-09-17 00:00:00,13.065,13.065,13.065,13.065,13.065
2021-09-20 00:00:00,13.543,13.543,13.543,13.543,13.543
2021-09-21 00:00:00,13.654,13.654,13.654,13.654,13.654
2021-09-22 00:00:00,13.679,13.679,13.679,13.679,13.679
2021-09-23 00:00:00,13.593,13.593,13.593,13.593,13.593
2021-09-24 00:00:00,13.53,13.53,13.53,13.53,13.53
2021-09-27 00:00:00,13.295,13.295,13.295,13.295,13.295
2021-09-28 00:00:00,12.767,12.767,12.767,12.767,12.767
2021-09-29 00:00:00,12.77,12.77,12.77,12.77,12.77
2021-09-30 00:00:00,12.782,12.782,12.782,12.782,12.782
2021-10-01 00:00:00,12.624,12.624,12.624,12.624,12.624
2021-10-04 00:00:00,12.471,12.471,12.471,12.471,12.471
2021-10-05 00:00:00,12.186,12.186,12.186,12.186,12.186
2021-10-06 00:00:00,12.379,12.379,12.379,12.379,12.379
2021-10-07 00:00:00,12.384,12.384,12.384,12.384,12.384
2021-10-08 00:00:00,12.346,12.346,12.346,12.346,12.346
2021-10-12 00:00:00,12.338,12.338,12.338,12.338,12.338
2021-10-13 00:00:00,12.446,12.446,12.446,12.446,12.446
2021-10-14 00:00:00,12.552,12.552,12.552,12.552,12.552
2021-10-15 00:00:00,12.288,12.288,12.288,12.288,12.288
2021-10-18 00:00:00,12.258,12.258,12.258,12.258,12.258
2021-10-19 00:00:00,12.156,12.156,12.156,12.156,12.156
2021-10-20 00:00:00,12.109,12.109,12.109,12.109,12.109
2021-10-21 00:00:00,12.067,12.067,12.067,12.067,12.067
2021-10-22 00:00:00,12.199,12.199,12.199,12.199,12.199
2021-10-25 00:00:00,12.153,12.153,12.153,12.153,12.153
2021-10-26 00:00:00,12.066,12.066,12.066,12.066,12.066
2021-10-27 00:00:00,12.129,12.129,12.129,12.129,12.129
2021-10-28 00:00:00,12.469,12.469,12.469,12.469,12.469
2021-10-29 00:00:00,12.631,12.631,12.631,12.631,12.631
2021-11-01 00:00:00,12.473,12.473,12.473,12.473,12.473
2021-11-02 00:00:00,12.701,12.701,12.701,12.701,12.701
2021-11-03 00:00:00,12.961,12.961,12.961,12.961,12.961
2021-11-04 00:00:00,12.947,12.947,12.947,12.947,12.947
2021-11-05 00:00:00,12.802,12.802,12.802,12.802,12.802
2021-11-08 00:00:00,12.606,12.606,12.606,12.606,12.606
2021-11-09 00:00:00,12.771,12.771,12.771,12.771,12.771
2021-11-10 00:00:00,12.888,12.888,12.888,12.888,12.888
2021-11-12 00:00:00,13.319,13.319,13.319,13.319,13.319
2021-11-15 00:00:00,13.508,13.508,13.508,13.508,13.508
2021-11-16 00:00:00,13.509,13.509,13.509,13.509,13.509
2021-11-17 00:00:00,13.7,13.7,13.7,13.7,13.7
2021-11-18 00:00:00,13.723,13.723,13.723,13.723,13.723
2021-11-19 00:00:00,13.827,13.827,13.827,13.827,13.827
2021-11-22 00:00:00,13.766,13.766,13.766,13.766,13.766
2021-11-23 00:00:00,13.795,13.795,13.795,13.795,13.795
2021-11-24 00:00:00,13.816,13.816,13.816,13.816,13.816
2021-11-26 00:00:00,14.659,14.659,14.659,14.659,14.659
2021-11-29 00:00:00,14.323,14.323,14.323,14.323,14.323
2021-11-30 00:00:00,15.029,15.029,15.029,15.029,15.029
2021-12-01 00:00:00,14.664,14.664,14.664,14.664,14.664
2021-12-02 00:00:00,14.907,14.907,14.907,14.907,14.907
2021-12-03 00:00:00,14.616,14.616,14.616,14.616,14.616
2021-12-06 00:00:00,14.544,14.544,14.544,14.544,14.544
2021-12-07 00:00:00,13.728,13.728,13.728,13.728,13.728
2021-12-08 00:00:00,13.683,13.683,13.683,13.683,13.683
2021-12-09 00:00:00,13.766,13.766,13.766,13.766,13.766
2021-12-10 00:00:00,13.711,13.711,13.711,13.711,13.711
2021-12-13 00:00:00,13.864,13.864,13.864,13.864,13.864
2021-12-14 00:00:00,14.134,14.134,14.134,14.134,14.134
2021-12-15 00:00:00,14.285,14.285,14.285,14.285,14.285
2021-12-16 00:00:00,13.993,13.993,13.993,13.993,13.993
2021-12-17 00:00:00,14.085,14.085,14.085,14.085,14.085
2021-12-20 00:00:00,14.463,14.463,14.463,14.463,14.463
2021-12-21 00:00:00,14.414,14.414,14.414,14.414,14.414
2021-12-22 00:00:00,14.022,14.022,14.022,14.022,14.022
2021-12-23 00:00:00,14.095,14.095,14.095,14.095,14.095
2021-12-27 00:00:00,13.955,13.955,13.955,13.955,13.955
2021-12-28 00:00:00,13.86,13.86,13.86,13.86,13.86
2021-12-29 00:00:00,13.86,13.86,13.86,13.86,13.86
2021-12-30 00:00:00,13.801,13.801,13.801,13.801,13.801
2021-12-31 00:00:00,13.997,13.997,13.997,13.997,13.997
2022-01-03 00:00:00,13.59,13.59,13.59,13.59,13.59
2022-01-04 00:00:00,13.334,13.334,13.334,13.334,13.334
2022-01-05 00:00:00,12.963,12.963,12.963,12.963,12.963
2022-01-06 00:00:00,12.99,12.99,12.99,12.99,12.99
2022-01-07 00:00:00,13.059,13.059,13.059,13.059,13.059
2022-01-10 00:00:00,13.174,13.174,13.174,13.174,13.174
2022-01-11 00:00:00,12.618,12.618,12.618,12.618,12.618
2022-01-12 00:00:00,12.36,12.36,12.36,12.36,12.36
2022-01-13 00:00:00,12.755,12.755,12.755,12.755,12.755
2022-01-14 00:00:00,12.609,12.609,12.609,12.609,12.609
2022-01-18 00:00:00,12.59,12.59,12.59,12.59,12.59
2022-01-19 00:00:00,12.359,12.359,12.359,12.359,12.359
2022-01-20 00:00:00,12.646,12.646,12.646,12.646,12.646
2022-01-21 00:00:00,12.86,12.86,12.86,12.86,12.86
2022-01-24 00:00:00,13.241,13.241,13.241,13.241,13.241
2022-01-25 00:00:00,13.251,13.251,13.251,13.251,13.251
2022-01-26 00:00:00,13.054,13.054,13.054,13.054,13.054
2022-01-27 00:00:00,13.178,13.178,13.178,13.178,13.178
2022-01-28 00:00:00,13.189,13.189,13.189,13.189,13.189
2022-01-31 00:00:00,13.145,13.145,13.145,13.145,13.145
2022-02-01 00:00:00,12.983,12.983,12.983,12.983,12.983
2022-02-02 00:00:00,12.724,12.724,12.724,12.724,12.724
2022-02-03 00:00:00,12.75,12.75,12.75,12.75,12.75
2022-02-04 00:00:00,12.977,12.977,12.977,12.977,12.977
2022-02-07 00:00:00,12.801,12.801,12.801,12.801,12.801
2022-02-08 00:00:00,12.775,12.775,12.775,12.775,12.775
2022-02-09 00:00:00,12.616,12.616,12.616,12.616,12.616
2022-02-10 00:00:00,12.886,12.886,12.886,12.886,12.886
2022-02-11 00:00:00,12.945,12.945,12.945,12.945,12.945
2022-02-14 00:00:00,12.926,12.926,12.926,12.926,12.926
2022-02-15 00:00:00,13.085,13.085,13.085,13.085,13.085
2022-02-16 00:00:00,12.932,12.932,12.932,12.932,12.932
2022-02-17 00:00:00,12.886,12.886,12.886,12.886,12.886
2022-02-18 00:00:00,13.024,13.024,13.024,13.024,13.024
2022-02-22 00:00:00,13.156,13.156,13.156,13.156,13.156
2022-02-23 00:00:00,13.197,13.197,13.197,13.197,13.197
2022-02-24 00:00:00,13.234,13.234,13.234,13.234,13.234
2022-02-25 00:00:00,13.162,13.162,13.162,13.162,13.162
2022-02-28 00:00:00,13.075,13.075,13.075,13.075,13.075
2022-03-01 00:00:00,12.88,12.88,12.88,12.88,12.88
2022-03-02 00:00:00,12.826,12.826,12.826,12.826,12.826
2022-03-03 00:00:00,12.676,12.676,12.676,12.676,12.676
2022-03-04 00:00:00,12.506,12.506,12.506,12.506,12.506
2022-03-07 00:00:00,12.015,12.015,12.015,12.015,12.015
2022-03-08 00:00:00,11.804,11.804,11.804,11.804,11.804
2022-03-09 00:00:00,11.856,11.856,11.856,11.856,11.856
2022-03-10 00:00:00,12.115,12.115,12.115,12.115,12.115
2022-03-11 00:00:00,12.112,12.112,12.112,12.112,12.112
2022-03-14 00:00:00,12.488,12.488,12.488,12.488,12.488
2022-03-15 00:00:00,12.853,12.853,12.853,12.853,12.853
2022-03-16 00:00:00,12.817,12.817,12.817,12.817,12.817
2022-03-17 00:00:00,12.42,12.42,12.42,12.42,12.42
2022-03-18 00:00:00,12.354,12.354,12.354,12.354,12.354
2022-03-21 00:00:00,11.975,11.975,11.975,11.975,11.975
2022-03-22 00:00:00,11.752,11.752,11.752,11.752,11.752
2022-03-23 00:00:00,11.589,11.589,11.589,11.589,11.589
2022-03-24 00:00:00,11.551,11.551,11.551,11.551,11.551
2022-03-25 00:00:00,11.55,11.55,11.55,11.55,11.55
2022-03-28 00:00:00,11.622,11.622,11.622,11.622,11.622
2022-03-29 00:00:00,11.513,11.513,11.513,11.513,11.513
2022-03-30 00:00:00,11.172,11.172,11.172,11.172,11.172
2022-03-31 00:00:00,11.267,11.267,11.267,11.267,11.267
2022-04-01 00:00:00,11.251,11.251,11.251,11.251,11.251
2022-04-04 00:00:00,11.367,11.367,11.367,11.367,11.367
2022-04-05 00:00:00,11.501,11.501,11.501,11.501,11.501
2022-04-06 00:00:00,11.72,11.72,11.72,11.72,11.72
2022-04-07 00:00:00,11.773,11.773,11.773,11.773,11.773
2022-04-08 00:00:00,11.859,11.859,11.859,11.859,11.859
2022-04-11 00:00:00,11.839,11.839,11.839,11.839,11.839
2022-04-12 00:00:00,12.045,12.045,12.045,12.045,12.045
2022-04-13 00:00:00,12.104,12.104,12.104,12.104,12.104
2022-04-14 00:00:00,11.998,11.998,11.998,11.998,11.998
2022-04-18 00:00:00,11.914,11.914,11.914,11.914,11.914
2022-04-19 00:00:00,11.839,11.839,11.839,11.839,11.839
2022-04-20 00:00:00,11.826,11.826,11.826,11.826,11.826
2022-04-21 00:00:00,11.762,11.762,11.762,11.762,11.762
2022-04-22 00:00:00,11.99,11.99,11.99,11.99,11.99
2022-04-25 00:00:00,12.233,12.233,12.233,12.233,12.233
2022-04-26 00:00:00,12.274,12.274,12.274,12.274,12.274
2022-04-27 00:00:00,12.434,12.434,12.434,12.434,12.434
2022-04-28 00:00:00,12.468,12.468,12.468,12.468,12.468
2022-04-29 00:00:00,12.552,12.552,12.552,12.552,12.552
2022-05-02 00:00:00,12.801,12.801,12.801,12.801,12.801
2022-05-03 00:00:00,12.434,12.434,12.434,12.434,12.434
2022-05-04 00:00:00,12.181,12.181,12.181,12.181,12.181
2022-05-05 00:00:00,12.515,12.515,12.515,12.515,12.515
2022-05-06 00:00:00,12.644,12.644,12.644,12.644,12.644
2022-05-09 00:00:00,12.98,12.98,12.98,12.98,12.98
2022-05-10 00:00:00,13.085,13.085,13.085,13.085,13.085
2022-05-11 00:00:00,13.299,13.299,13.299,13.299,13.299
2022-05-12 00:00:00,14.185,14.185,14.185,14.185,14.185
2022-05-13 00:00:00,14.019,14.019,14.019,14.019,14.019
2022-05-16 00:00:00,13.802,13.802,13.802,13.802,13.802
2022-05-17 00:00:00,13.578,13.578,13.578,13.578,13.578
2022-05-18 00:00:00,13.863,13.863,13.863,13.863,13.863
2022-05-19 00:00:00,14.125,14.125,14.125,14.125,14.125
2022-05-20 00:00:00,14.143,14.143,14.143,14.143,14.143
2022-05-23 00:00:00,14.111,14.111,14.111,14.111,14.111
2022-05-24 00:00:00,14.083,14.083,14.083,14.083,14.083
2022-05-25 00:00:00,13.679,13.679,13.679,13.679,13.679
2022-05-26 00:00:00,13.164,13.164,13.164,13.164,13.164
2022-05-27 00:00:00,12.835,12.835,12.835,12.835,12.835
2022-05-31 00:00:00,12.783,12.783,12.783,12.783,12.783
2022-06-01 00:00:00,12.689,12.689,12.689,12.689,12.689
2022-06-02 00:00:00,12.605,12.605,12.605,12.605,12.605
2022-06-03 00:00:00,12.842,12.842,12.842,12.842,12.842
2022-06-06 00:00:00,12.842,12.842,12.842,12.842,12.842
2022-06-07 00:00:00,12.669,12.669,12.669,12.669,12.669
2022-06-08 00:00:00,12.257,12.257,12.257,12.257,12.257
2022-06-09 00:00:00,12.065,12.065,12.065,12.065,12.065
2022-06-10 00:00:00,12.322,12.322,12.322,12.322,12.322
2022-06-13 00:00:00,12.892,12.892,12.892,12.892,12.892
2022-06-14 00:00:00,12.971,12.971,12.971,12.971,12.971
2022-06-15 00:00:00,12.978,12.978,12.978,12.978,12.978
2022-06-16 00:00:00,13.137,13.137,13.137,13.137,13.137
2022-06-17 00:00:00,13.307,13.307,13.307,13.307,13.307
2022-06-21 00:00:00,13.471,13.471,13.471,13.471,13.471
2022-06-22 00:00:00,13.623,13.623,13.623,13.623,13.623
2022-06-23 00:00:00,14.028,14.028,14.028,14.028,14.028
2022-06-24 00:00:00,13.996,13.996,13.996,13.996,13.996
2022-06-27 00:00:00,13.76,13.76,13.76,13.76,13.76
2022-06-28 00:00:00,13.931,13.931,13.931,13.931,13.931
2022-06-29 00:00:00,14.145,14.145,14.145,14.145,14.145
2022-06-30 00:00:00,14.669,14.669,14.669,14.669,14.669
2022-07-01 00:00:00,14.645,14.645,14.645,14.645,14.645
2022-07-05 00:00:00,15.139,15.139,15.139,15.139,15.139
2022-07-06 00:00:00,15.33,15.33,15.33,15.33,15.33
2022-07-07 00:00:00,14.966,14.966,14.966,14.966,14.966
2022-07-08 00:00:00,15.166,15.166,15.166,15.166,15.166
2022-07-11 00:00:00,15.405,15.405,15.405,15.405,15.405
2022-07-12 00:00:00,16.251,16.251,16.251,16.251,16.251
2022-07-13 00:00:00,17.211,17.211,17.211,17.211,17.211
2022-07-14 00:00:00,18.169,18.169,18.169,18.169,18.169
2022-07-15 00:00:00,18.546,18.546,18.546,18.546,18.546
2022-07-18 00:00:00,18.094,18.094,18.094,18.094,18.094
2022-07-19 00:00:00,18.508,18.508,18.508,18.508,18.508
2022-07-20 00:00:00,18.142,18.142,18.142,18.142,18.142
2022-07-21 00:00:00,18.277,18.277,18.277,18.277,18.277
2022-07-22 00:00:00,18.422,18.422,18.422,18.422,18.422
2022-07-25 00:00:00,18.394,18.394,18.394,18.394,18.394
2022-07-26 00:00:00,18.425,18.425,18.425,18.425,18.425
2022-07-27 00:00:00,17.845,17.845,17.845,17.845,17.845
2022-07-28 00:00:00,17.104,17.104,17.104,17.104,17.104
2022-07-29 00:00:00,16.621,16.621,16.621,16.621,16.621
2022-08-01 00:00:00,15.363,15.363,15.363,15.363,15.363
2022-08-02 00:00:00,13.708,13.708,13.708,13.708,13.708
2022-08-03 00:00:00,13.611,13.611,13.611,13.611,13.611
2022-08-04 00:00:00,13.863,13.863,13.863,13.863,13.863
2022-08-05 00:00:00,14.111,14.111,14.111,14.111,14.111
2022-08-08 00:00:00,14.258,14.258,14.258,14.258,14.258
2022-08-09 00:00:00,14.268,14.268,14.268,14.268,14.268
2022-08-10 00:00:00,14.19,14.19,14.19,14.19,14.19
2022-08-11 00:00:00,14.234,14.234,14.234,14.234,14.234
2022-08-12 00:00:00,14.009,14.009,14.009,14.009,14.009
2022-08-15 00:00:00,14.147,14.147,14.147,14.147,14.147
2022-08-16 00:00:00,14.166,14.166,14.166,14.166,14.166
2022-08-17 00:00:00,14.234,14.234,14.234,14.234,14.234
2022-08-18 00:00:00,14.298,14.298,14.298,14.298,14.298
2022-08-19 00:00:00,14.146,14.146,14.146,14.146,14.146
2022-08-22 00:00:00,14.269,14.269,14.269,14.269,14.269
2022-08-23 00:00:00,14.216,14.216,14.216,14.216,14.216
2022-08-24 00:00:00,14.258,14.258,14.258,14.258,14.258
2022-08-25 00:00:00,13.77,13.77,13.77,13.77,13.77
2022-08-26 00:00:00,13.773,13.773,13.773,13.773,13.773
2022-08-29 00:00:00,13.682,13.682,13.682,13.682,13.682
2022-08-30 00:00:00,14.16,14.16,14.16,14.16,14.16
2022-08-31 00:00:00,14.389,14.389,14.389,14.389,14.389
2022-09-01 00:00:00,14.462,14.462,14.462,14.462,14.462
2022-09-02 00:00:00,14.517,14.517,14.517,14.517,14.517
2022-09-06 00:00:00,14.479,14.479,14.479,14.479,14.479
2022-09-07 00:00:00,14.209,14.209,14.209,14.209,14.209
2022-09-08 00:00:00,14.02,14.02,14.02,14.02,14.02
2022-09-09 00:00:00,13.949,13.949,13.949,13.949,13.949
2022-09-12 00:00:00,13.818,13.818,13.818,13.818,13.818
2022-09-13 00:00:00,13.647,13.647,13.647,13.647,13.647
2022-09-14 00:00:00,13.547,13.547,13.547,13.547,13.547
2022-09-15 00:00:00,13.617,13.617,13.617,13.617,13.617
2022-09-16 00:00:00,13.833,13.833,13.833,13.833,13.833
2022-09-19 00:00:00,13.764,13.764,13.764,13.764,13.764
2022-09-20 00:00:00,14.132,14.132,14.132,14.132,14.132
2022-09-21 00:00:00,14.137,14.137,14.137,14.137,14.137
2022-09-22 00:00:00,14.77,14.77,14.77,14.77,14.77
2022-09-23 00:00:00,15.363,15.363,15.363,15.363,15.363
2022-09-26 00:00:00,15.845,15.845,15.845,15.845,15.845
2022-09-27 00:00:00,15.749,15.749,15.749,15.749,15.749
2022-09-28 00:00:00,15.806,15.806,15.806,15.806,15.806
2022-09-29 00:00:00,15.588,15.588,15.588,15.588,15.588
2022-09-30 00:00:00,15.527,15.527,15.527,15.527,15.527
2022-10-03 00:00:00,14.951,14.951,14.951,14.951,14.951
2022-10-04 00:00:00,14.364,14.364,14.364,14.364,14.364
2022-10-05 00:00:00,14.396,14.396,14.396,14.396,14.396
2022-10-06 00:00:00,14.462,14.462,14.462,14.462,14.462
2022-10-07 00:00:00,14.325,14.325,14.325,14.325,14.325
2022-10-11 00:00:00,14.32,14.32,14.32,14.32,14.32
2022-10-12 00:00:00,14.047,14.047,14.047,14.047,14.047
2022-10-13 00:00:00,13.885,13.885,13.885,13.885,13.885
2022-10-14 00:00:00,13.764,13.764,13.764,13.764,13.764
2022-10-17 00:00:00,13.681,13.681,13.681,13.681,13.681
2022-10-18 00:00:00,13.638,13.638,13.638,13.638,13.638
2022-10-19 00:00:00,13.635,13.635,13.635,13.635,13.635
2022-10-20 00:00:00,13.47,13.47,13.47,13.47,13.47
2022-10-21 00:00:00,13.476,13.476,13.476,13.476,13.476
2022-10-24 00:00:00,13.318,13.318,13.318,13.318,13.318
2022-10-25 00:00:00,13.202,13.202,13.202,13.202,13.202
2022-10-26 00:00:00,13.049,13.049,13.049,13.049,13.049
2022-10-27 00:00:00,12.808,12.808,12.808,12.808,12.808
2022-10-28 00:00:00,12.702,12.702,12.702,12.702,12.702
2022-10-31 00:00:00,12.723,12.723,12.723,12.723,12.723
2022-11-01 00:00:00,12.425,12.425,12.425,12.425,12.425
2022-11-02 00:00:00,12.556,12.556,12.556,12.556,12.556
2022-11-03 00:00:00,12.007,12.007,12.007,12.007,12.007
2022-11-04 00:00:00,11.985,11.985,11.985,11.985,11.985
2022-11-07 00:00:00,12,12,12,12,12
2022-11-08 00:00:00,12.007,12.007,12.007,12.007,12.007
2022-11-09 00:00:00,12,12,12,12,12
2022-11-10 00:00:00,11.96,11.96,11.96,11.96,11.96
2022-11-14 00:00:00,11.83,11.83,11.83,11.83,11.83
2022-11-15 00:00:00,11.638,11.638,11.638,11.638,11.638
2022-11-16 00:00:00,11.593,11.593,11.593,11.593,11.593
2022-11-17 00:00:00,11.732,11.732,11.732,11.732,11.732
2022-11-18 00:00:00,11.781,11.781,11.781,11.781,11.781
2022-11-21 00:00:00,12.097,12.097,12.097,12.097,12.097
2022-11-22 00:00:00,12.133,12.133,12.133,12.133,12.133
2022-11-23 00:00:00,12.128,12.128,12.128,12.128,12.128
2022-11-25 00:00:00,12.071,12.071,12.071,12.071,12.071
2022-11-28 00:00:00,12.338,12.338,12.338,12.338,12.338
2022-11-29 00:00:00,12.404,12.404,12.404,12.404,12.404
2022-11-30 00:00:00,12.243,12.243,12.243,12.243,12.243
2022-12-01 00:00:00,11.778,11.778,11.778,11.778,11.778
2022-12-02 00:00:00,11.844,11.844,11.844,11.844,11.844
2022-12-05 00:00:00,11.978,11.978,11.978,11.978,11.978
2022-12-06 00:00:00,12.139,12.139,12.139,12.139,12.139
2022-12-07 00:00:00,12.347,12.347,12.347,12.347,12.347
2022-12-08 00:00:00,12.178,12.178,12.178,12.178,12.178
2022-12-09 00:00:00,12.232,12.232,12.232,12.232,12.232
2022-12-12 00:00:00,12.324,12.324,12.324,12.324,12.324
2022-12-13 00:00:00,12.25,12.25,12.25,12.25,12.25
2022-12-14 00:00:00,12.209,12.209,12.209,12.209,12.209
2022-12-15 00:00:00,12.203,12.203,12.203,12.203,12.203
2022-12-16 00:00:00,12.161,12.161,12.161,12.161,12.161
2022-12-19 00:00:00,12.34,12.34,12.34,12.34,12.34
2022-12-20 00:00:00,12.084,12.084,12.084,12.084,12.084
2022-12-21 00:00:00,11.996,11.996,11.996,11.996,11.996
2022-12-22 00:00:00,12.099,12.099,12.099,12.099,12.099
2022-12-23 00:00:00,12.095,12.095,12.095,12.095,12.095
2022-12-27 00:00:00,11.96,11.96,11.96,11.96,11.96
2022-12-28 00:00:00,12.076,12.076,12.076,12.076,12.076
2022-12-29 00:00:00,12.095,12.095,12.095,12.095,12.095
2022-12-30 00:00:00,12.099,12.099,12.099,12.099,12.099
2023-01-03 00:00:00,12.017,12.017,12.017,12.017,12.017
2023-01-04 00:00:00,11.995,11.995,11.995,11.995,11.995
2023-01-05 00:00:00,11.777,11.777,11.777,11.777,11.777
2023-01-06 00:00:00,11.681,11.681,11.681,11.681,11.681
2023-01-09 00:00:00,11.183,11.183,11.183,11.183,11.183
2023-01-10 00:00:00,10.9,10.9,10.9,10.9,10.9
2023-01-11 00:00:00,10.598,10.598,10.598,10.598,10.598
